itinerary_id,cabin_class,stop_count,duration_in_hours,one_way_price_candollar,marketing_airline,operating_airline
18467-2505311132--32573-1-10968-2505311928,first,1,2.72,549,American Airlines,American Airlines
18467-2511011320--31679-1-10910-2511011749,economy,1,2.28,491,Westjet,Delta Air Lines
18467-2511011855--31679-1-10910-2511012338,economy,1,2.35,491,Westjet,Delta Air Lines
18467-2511010600--31679-1-10910-2511011115,economy,1,2.33,491,Westjet,Delta Air Lines
18467-2511011130--31679-1-10910-2511011749,economy,1,2.23,491,Westjet,Delta Air Lines
18467-2511011710--31679-1-10910-2511012338,economy,1,2.28,491,Westjet,Delta Air Lines
18467-2511010745--31679-1-10910-2511011459,economy,1,2.25,491,Westjet,Delta Air Lines
18467-2511010600--32385-1-10968-2511011015,premium_economy,1,2.33,608,Delta Air Lines,Delta Air Lines
18467-2511010600--32385-1-10968-2511011015,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511011320--32385-1-10910-2511011749,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511010745--32385-1-10968-2511011215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511010745--32385-1-10968-2511011215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511011855--32385-1-10910-2511012338,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2511011710--32385-1-10968-2511012211,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511011710--32385-1-10968-2511012211,premium_economy,1,2.27,608,Delta Air Lines,Delta Air Lines
18467-2511011320--32385-1-10968-2511011833,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511011320--32385-1-10968-2511011833,premium_economy,1,2.3,608,Delta Air Lines,Delta Air Lines
18467-2511011130--32385-1-10968-2511011647,premium_economy,1,2.23,608,Delta Air Lines,Delta Air Lines
18467-2511011130--32385-1-10968-2511011647,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511011829--32573-0-10968-2511012105,business,0,3.6,560,American Airlines,American Airlines
18467-2511010814--32573-0-10968-2511011054,business,0,3.67,560,American Airlines,American Airlines
18467-2511011400--32695-0-10968-2511011642,business,0,3.7,598,Air Canada,Air Canada
18467-2511011940--32695-0-10968-2511012222,business,0,3.7,598,Air Canada,Air Canada
18467-2511011324--32573-0-10968-2511011609,business,0,3.75,560,American Airlines,Envoy Air
18467-2511010900--32695-1-10968-2511011311,business,1,1.92,1587,Air Canada,United Airlines
18467-2511010900--32695-1-10968-2511011311,business,1,2.43,1587,Air Canada,United Airlines
18467-2511011400--32695-1-10968-2511011826,business,1,1.85,620,Air Canada,Air Canada
18467-2511011400--32695-1-10968-2511011826,business,1,2.57,620,Air Canada,United Airlines
18467-2511011000--32695-1-10968-2511011554,business,1,1.97,867,Air Canada,Jazz Aviation
18467-2511011000--32695-1-10968-2511011554,business,1,2.57,867,Air Canada,United Airlines
18467-2511011200--32695-1-10968-2511011826,business,1,1.85,620,Air Canada,Air Canada
18467-2511011200--32695-1-10968-2511011826,business,1,2.57,620,Air Canada,United Airlines
18467-2511011500--32695-1-10968-2511012224,business,1,1.3,718,Air Canada,Air Canada
18467-2511011500--32695-1-10968-2511012224,business,1,4.57,718,Air Canada,Jazz Aviation
18467-2511011400--31722-0-10968-2511011642,first,0,3.7,599,United Airlines,Air Canada
18467-2511011940--31722-0-10968-2511012222,first,0,3.7,599,United Airlines,Air Canada
18467-2511010900--31722-1-10968-2511011311,first,1,1.92,1208,United Airlines,United Airlines
18467-2511010900--31722-1-10968-2511011311,first,1,2.43,1208,United Airlines,United Airlines
18467-2511010600--32385-1-10968-2511011015,first,1,2.33,797,Delta Air Lines,Delta Air Lines
18467-2511010600--32385-1-10968-2511011015,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2511010745--32385-1-10968-2511011215,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2511010745--32385-1-10968-2511011215,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2511011320--32573-1-10968-2511011755,first,1,1.92,582,American Airlines,Envoy Air
18467-2511011320--32573-1-10968-2511011755,first,1,2.62,582,American Airlines,American Airlines
18467-2511010630--32573-1-10968-2511011127,first,1,1.9,582,American Airlines,Envoy Air
18467-2511010630--32573-1-10968-2511011127,first,1,2.7,582,American Airlines,American Airlines
18467-2511010600--32385-1-10910-2511011115,first,1,2.33,797,Delta Air Lines,Delta Air Lines
18467-2511011155--32573-1-10968-2511011755,first,1,1.92,582,American Airlines,Envoy Air
18467-2511011155--32573-1-10968-2511011755,first,1,2.62,582,American Airlines,American Airlines
18467-2511021820--32573-0-10968-2511022105,economy,0,3.75,453,American Airlines,American Airlines
18467-2511021415--32573-0-10968-2511021705,economy,0,3.83,565,American Airlines,Envoy Air
18467-2511020754--32573-0-10968-2511021054,economy,0,4.0,453,American Airlines,American Airlines
18467-2511020600--32385-1-10968-2511021015,economy,1,2.33,440,Delta Air Lines,Delta Air Lines
18467-2511020600--32385-1-10968-2511021015,economy,1,2.25,440,Delta Air Lines,Delta Air Lines
18467-2511020745--32385-1-10968-2511021215,economy,1,2.25,440,Delta Air Lines,Delta Air Lines
18467-2511020745--32385-1-10968-2511021215,economy,1,2.25,440,Delta Air Lines,Delta Air Lines
18467-2511021855--32385-1-10968-2511030001,economy,1,2.35,440,Delta Air Lines,Delta Air Lines
18467-2511021855--32385-1-10968-2511030001,economy,1,2.27,440,Delta Air Lines,Delta Air Lines
18467-2511020600--32385-1-10910-2511021115,economy,1,2.33,440,Delta Air Lines,Delta Air Lines
18467-2511020600--32385-1-10968-2511021015,premium_economy,1,2.33,608,Delta Air Lines,Delta Air Lines
18467-2511020600--32385-1-10968-2511021015,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511021320--32385-1-10910-2511021749,premium_economy,1,2.28,744,Delta Air Lines,Delta Air Lines
18467-2511020745--32385-1-10968-2511021215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511020745--32385-1-10968-2511021215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511021855--32385-1-10910-2511022338,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2511021855--32385-1-10968-2511030001,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2511021855--32385-1-10968-2511030001,premium_economy,1,2.27,608,Delta Air Lines,Delta Air Lines
18467-2511021320--32385-1-10968-2511021833,premium_economy,1,2.28,744,Delta Air Lines,Delta Air Lines
18467-2511021320--32385-1-10968-2511021833,premium_economy,1,2.3,744,Delta Air Lines,Delta Air Lines
18467-2511021400--32695-0-10968-2511021642,business,0,3.7,846,Air Canada,Air Canada
18467-2511021940--32695-0-10968-2511022222,business,0,3.7,846,Air Canada,Air Canada
18467-2511021820--32573-0-10968-2511022105,business,0,3.75,583,American Airlines,American Airlines
18467-2511021415--32573-0-10968-2511021705,business,0,3.83,695,American Airlines,Envoy Air
18467-2511020754--32573-0-10968-2511021054,business,0,4.0,583,American Airlines,American Airlines
18467-2511020900--32695-1-10968-2511021311,business,1,1.92,1587,Air Canada,United Airlines
18467-2511020900--32695-1-10968-2511021311,business,1,2.43,1587,Air Canada,United Airlines
18467-2511021400--32695-1-10968-2511021826,business,1,1.85,1587,Air Canada,Air Canada
18467-2511021400--32695-1-10968-2511021826,business,1,2.57,1587,Air Canada,United Airlines
18467-2511020700--32695-1-10968-2511021132,business,1,1.92,1587,Air Canada,United Airlines
18467-2511020700--32695-1-10968-2511021132,business,1,2.53,1587,Air Canada,United Airlines
18467-2511021100--32695-1-10968-2511021554,business,1,1.98,1587,Air Canada,Republic Airline United Express
18467-2511021100--32695-1-10968-2511021554,business,1,2.57,1587,Air Canada,United Airlines
18467-2511021000--32695-1-10968-2511021554,business,1,1.97,1109,Air Canada,Jazz Aviation
18467-2511021000--32695-1-10968-2511021554,business,1,2.57,1109,Air Canada,United Airlines
18467-2511021400--31722-0-10968-2511021642,first,0,3.7,846,United Airlines,Air Canada
18467-2511021940--31722-0-10968-2511022222,first,0,3.7,846,United Airlines,Air Canada
18467-2511020600--32385-1-10968-2511021015,first,1,2.33,797,Delta Air Lines,Delta Air Lines
18467-2511020600--32385-1-10968-2511021015,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2511020615--32573-1-10968-2511021046,first,1,2.25,604,American Airlines,Envoy Air
18467-2511020615--32573-1-10968-2511021046,first,1,2.68,604,American Airlines,American Airlines
18467-2511021820--32573-1-10968-2511022324,first,1,2.0,632,American Airlines,Envoy Air
18467-2511021820--32573-1-10968-2511022324,first,1,2.82,632,American Airlines,American Airlines
18467-2511031400--32695-0-10968-2511031642,economy,0,3.7,486,Air Canada,Air Canada
18467-2511031400--31722-0-10968-2511031642,economy,0,3.7,487,United Airlines,Air Canada
18467-2511031940--32695-0-10968-2511032222,economy,0,3.7,486,Air Canada,Air Canada
18467-2511031940--31722-0-10968-2511032222,economy,0,3.7,487,United Airlines,Air Canada
18467-2511031820--32573-0-10968-2511032105,economy,0,3.75,431,American Airlines,American Airlines
18467-2511031415--32573-0-10968-2511031705,economy,0,3.83,458,American Airlines,Envoy Air
18467-2511030754--32573-0-10968-2511031054,economy,0,4.0,431,American Airlines,American Airlines
18467-2511031320--32385-1-10968-2511031833,economy,1,2.28,440,Delta Air Lines,Delta Air Lines
18467-2511031320--32385-1-10968-2511031833,economy,1,2.3,440,Delta Air Lines,Delta Air Lines
18467-2511030600--32385-1-10968-2511031015,premium_economy,1,2.33,608,Delta Air Lines,Delta Air Lines
18467-2511030600--32385-1-10968-2511031015,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511031320--32385-1-10910-2511031749,premium_economy,1,2.28,645,Delta Air Lines,Delta Air Lines
18467-2511030745--32385-1-10968-2511031215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511030745--32385-1-10968-2511031215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511031855--32385-1-10910-2511032338,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2511031855--32385-1-10968-2511040001,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2511031855--32385-1-10968-2511040001,premium_economy,1,2.27,608,Delta Air Lines,Delta Air Lines
18467-2511031320--32385-1-10968-2511031833,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511031320--32385-1-10968-2511031833,premium_economy,1,2.3,608,Delta Air Lines,Delta Air Lines
18467-2511031400--32695-0-10968-2511031642,business,0,3.7,846,Air Canada,Air Canada
18467-2511031940--32695-0-10968-2511032222,business,0,3.7,846,Air Canada,Air Canada
18467-2511031820--32573-0-10968-2511032105,business,0,3.75,560,American Airlines,American Airlines
18467-2511031415--32573-0-10968-2511031705,business,0,3.83,672,American Airlines,Envoy Air
18467-2511030754--32573-0-10968-2511031054,business,0,4.0,560,American Airlines,American Airlines
18467-2511030900--32695-1-10968-2511031311,business,1,1.92,1587,Air Canada,United Airlines
18467-2511030900--32695-1-10968-2511031311,business,1,2.43,1587,Air Canada,United Airlines
18467-2511031400--32695-1-10968-2511031826,business,1,1.85,1587,Air Canada,Air Canada
18467-2511031400--32695-1-10968-2511031826,business,1,2.57,1587,Air Canada,United Airlines
18467-2511030700--32695-1-10968-2511031132,business,1,1.92,1587,Air Canada,United Airlines
18467-2511030700--32695-1-10968-2511031132,business,1,2.53,1587,Air Canada,United Airlines
18467-2511031100--32695-1-10968-2511031554,business,1,1.98,1587,Air Canada,Republic Airline United Express
18467-2511031100--32695-1-10968-2511031554,business,1,2.57,1587,Air Canada,United Airlines
18467-2511031730--32695-1-10968-2511032224,business,1,1.98,1587,Air Canada,Republic Airline United Express
18467-2511031730--32695-1-10968-2511032224,business,1,2.57,1587,Air Canada,United Airlines
18467-2511031400--31722-0-10968-2511031642,first,0,3.7,846,United Airlines,Air Canada
18467-2511031940--31722-0-10968-2511032222,first,0,3.7,846,United Airlines,Air Canada
18467-2511030600--32385-1-10968-2511031015,first,1,2.33,797,Delta Air Lines,Delta Air Lines
18467-2511030600--32385-1-10968-2511031015,first,1,2.25,797,Delta Air Lines,Delta Air Lines
18467-2511031320--32385-1-10910-2511031749,first,1,2.28,834,Delta Air Lines,Delta Air Lines
18467-2511031645--32573-1-10968-2511032140,first,1,2.0,582,American Airlines,Envoy Air
18467-2511031645--32573-1-10968-2511032140,first,1,2.92,582,American Airlines,American Airlines
18467-2511031820--32573-1-10968-2511032324,first,1,2.0,582,American Airlines,Envoy Air
18467-2511031820--32573-1-10968-2511032324,first,1,2.82,582,American Airlines,American Airlines
18467-2511041820--32573-0-10968-2511042105,economy,0,3.75,431,American Airlines,American Airlines
18467-2511041415--32573-0-10968-2511041705,economy,0,3.83,431,American Airlines,Envoy Air
18467-2511040754--32573-0-10968-2511041054,economy,0,4.0,431,American Airlines,American Airlines
18467-2511041320--32385-1-10910-2511041749,economy,1,2.28,440,Delta Air Lines,Delta Air Lines
18467-2511041130--32385-1-10968-2511041647,economy,1,2.23,440,Delta Air Lines,Delta Air Lines
18467-2511041130--32385-1-10968-2511041647,economy,1,2.28,440,Delta Air Lines,Delta Air Lines
18467-2511040600--32385-1-10968-2511041015,premium_economy,1,2.33,608,Delta Air Lines,Delta Air Lines
18467-2511040600--32385-1-10968-2511041015,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511041320--32385-1-10910-2511041749,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511040745--32385-1-10968-2511041215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511040745--32385-1-10968-2511041215,premium_economy,1,2.25,608,Delta Air Lines,Delta Air Lines
18467-2511041855--32385-1-10910-2511042338,premium_economy,1,2.35,608,Delta Air Lines,Delta Air Lines
18467-2511041710--32385-1-10968-2511042211,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511041710--32385-1-10968-2511042211,premium_economy,1,2.27,608,Delta Air Lines,Delta Air Lines
18467-2511041320--32385-1-10968-2511041833,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511041320--32385-1-10968-2511041833,premium_economy,1,2.3,608,Delta Air Lines,Delta Air Lines
18467-2511041130--32385-1-10968-2511041647,premium_economy,1,2.23,608,Delta Air Lines,Delta Air Lines
18467-2511041130--32385-1-10968-2511041647,premium_economy,1,2.28,608,Delta Air Lines,Delta Air Lines
18467-2511041940--32695-0-10968-2511042222,business,0,3.7,598,Air Canada,Air Canada
18467-2511041400--32695-0-10968-2511041642,business,0,3.7,846,Air Canada,Air Canada
18467-2511041820--32573-0-10968-2511042105,business,0,3.75,560,American Airlines,American Airlines
18467-2511041415--32573-0-10968-2511041705,business,0,3.83,672,American Airlines,Envoy Air
18467-2511040754--32573-0-10968-2511041054,business,0,4.0,560,American Airlines,American Airlines
18467-2511040900--32695-1-10968-2511041311,business,1,1.92,1587,Air Canada,United Airlines
18467-2511040900--32695-1-10968-2511041311,business,1,2.43,1587,Air Canada,United Airlines
18467-2511041400--32695-1-10968-2511041826,business,1,1.85,1587,Air Canada,Air Canada
18467-2511041400--32695-1-10968-2511041826,business,1,2.57,1587,Air Canada,United Airlines
18467-2511041100--32695-1-10968-2511041554,business,1,1.98,1109,Air Canada,Republic Airline United Express
18467-2511041100--32695-1-10968-2511041554,business,1,2.57,1109,Air Canada,United Airlines
18467-2511041000--32695-1-10968-2511041554,business,1,1.97,1109,Air Canada,Jazz Aviation
18467-2511041000--32695-1-10968-2511041554,business,1,2.57,1109,Air Canada,United Airlines
18390-2511041525--32695-1-10968-2511042224,business,1,1.25,968,Air Canada,Jazz Aviation
18390-2511041525--32695-1-10968-2511042224,business,1,4.57,968,Air Canada,Jazz Aviation
18467-2511041940--31722-0-10968-2511042222,first,0,3.7,599,United Airlines,Air Canada
18467-2511041400--31722-0-10968-2511041642,first,0,3.7,846,United Airlines,Air Canada
18467-2511040615--32573-1-10968-2511041046,first,1,2.25,582,American Airlines,Envoy Air
18467-2511040615--32573-1-10968-2511041046,first,1,2.68,582,American Airlines,American Airlines
18467-2511041645--32573-1-10968-2511042140,first,1,2.0,582,American Airlines,Envoy Air
18467-2511041645--32573-1-10968-2511042140,first,1,2.92,582,American Airlines,American Airlines
18467-2511041820--32573-1-10968-2511042324,first,1,2.0,582,American Airlines,Envoy Air
18467-2511041820--32573-1-10968-2511042324,first,1,2.82,582,American Airlines,American Airlines
18467-2511041137--32573-1-10968-2511041713,first,1,2.0,582,American Airlines,Envoy Air
