stop_count,duration_in_hours,one_way_price_candollar,cabin_class_id,operating_airline_id,marketing_airline_id,itinerary_id
1,2.25,807,cc2,al4,al4,it442
1,2.28,807,cc2,al4,al4,it443
1,2.25,807,cc2,al4,al4,it444
1,2.25,807,cc2,al4,al4,it444
1,2.35,807,cc2,al4,al4,it445
0,3.33,560,cc3,al2,al2,it446
0,3.33,672,cc3,al2,al2,it447
0,3.33,1168,cc3,al2,al2,it448
0,3.37,846,cc4,al3,al15,it449
0,3.37,846,cc4,al3,al15,it450
0,3.37,846,cc4,al3,al15,it451
1,1.98,804,cc4,al15,al15,it452
1,2.65,804,cc4,al15,al15,it452
1,2.02,804,cc4,al12,al15,it453
1,2.62,804,cc4,al15,al15,it453
1,1.98,732,cc4,al15,al15,it454
1,2.65,732,cc4,al15,al15,it454
1,2.02,620,cc4,al12,al15,it455
1,2.63,620,cc4,al15,al15,it455
3,0.98,815,cc1,al10,al11,it456
3,1.25,815,cc1,al10,al11,it457
3,2.28,815,cc1,al14,al14,it457
3,0.98,815,cc1,al10,al11,it458
1,2.33,807,cc2,al4,al4,it459
1,2.25,807,cc2,al4,al4,it459
1,2.25,807,cc2,al4,al4,it460
1,2.25,807,cc2,al4,al4,it460
1,2.28,807,cc2,al4,al4,it461
1,2.3,807,cc2,al4,al4,it461
1,2.23,608,cc2,al4,al4,it462
1,2.28,608,cc2,al4,al4,it462
1,2.23,608,cc2,al4,al4,it463
0,3.33,616,cc3,al2,al2,it464
0,3.33,560,cc3,al2,al2,it465
0,3.33,1168,cc3,al2,al2,it466
0,3.37,599,cc4,al3,al15,it467
0,3.37,599,cc4,al3,al15,it468
0,3.37,846,cc4,al3,al15,it469
1,1.92,694,cc4,al5,al2,it470
1,2.42,694,cc4,al2,al2,it470
1,1.98,620,cc4,al15,al15,it471
1,2.65,620,cc4,al15,al15,it471
1,1.92,609,cc4,al5,al2,it472
1,2.47,609,cc4,al2,al2,it472
0,3.33,632,cc1,al2,al2,it473
0,3.33,632,cc1,al2,al2,it474
0,3.33,632,cc1,al2,al2,it475
1,2.33,531,cc1,al4,al16,it476
1,2.25,531,cc1,al4,al16,it476
1,2.35,477,cc1,al4,al4,it477
1,2.35,440,cc1,al4,al4,it478
1,2.27,440,cc1,al4,al4,it478
1,2.33,491,cc1,al4,al16,it479
1,2.23,1196,cc2,al4,al4,it480
1,2.33,807,cc2,al4,al4,it481
1,2.25,807,cc2,al4,al4,it481
1,2.28,975,cc2,al4,al4,it482
1,2.25,902,cc2,al4,al4,it483
1,2.25,902,cc2,al4,al4,it483
1,2.35,645,cc2,al4,al4,it477
1,2.35,608,cc2,al4,al4,it478
1,2.27,608,cc2,al4,al4,it478
1,2.28,902,cc2,al4,al4,it484
1,2.3,902,cc2,al4,al4,it484
0,3.33,762,cc3,al2,al2,it473
0,3.33,762,cc3,al2,al2,it475
0,3.33,1191,cc3,al2,al2,it474
0,3.37,846,cc3,al3,al3,it485
0,3.37,1088,cc3,al3,al3,it486
0,3.37,1566,cc3,al3,al3,it487
1,1.9,1587,cc3,al3,al3,it488
1,2.63,1587,cc3,al15,al3,it488
1,1.9,1587,cc3,al3,al3,it489
1,2.65,1587,cc3,al15,al3,it489
1,1.88,1587,cc3,al8,al3,it490
1,2.62,1587,cc3,al15,al3,it490
1,1.3,1457,cc3,al8,al3,it491
1,4.08,1457,cc3,al3,al3,it491
0,3.37,846,cc4,al3,al15,it492
0,3.37,1056,cc4,al3,al15,it493
1,1.98,974,cc4,al15,al15,it494
1,2.65,974,cc4,al15,al15,it494
1,1.92,783,cc4,al5,al2,it495
1,2.47,783,cc4,al2,al2,it495
0,3.33,431,cc1,al2,al2,it496
0,3.33,610,cc1,al2,al2,it497
0,3.33,679,cc1,al2,al2,it498
1,1.92,632,cc1,al5,al2,it499
1,2.42,632,cc1,al2,al2,it499
1,1.92,700,cc1,al5,al2,it500
1,2.47,700,cc1,al2,al2,it500
1,2.33,860,cc2,al4,al4,it501
1,2.25,860,cc2,al4,al4,it501
1,2.28,1196,cc2,al4,al4,it502
1,2.35,807,cc2,al4,al4,it503
1,2.35,807,cc2,al4,al4,it504
1,2.27,807,cc2,al4,al4,it504
1,2.28,902,cc2,al4,al4,it505
1,2.3,902,cc2,al4,al4,it505
0,3.33,739,cc3,al2,al2,it497
0,3.33,672,cc3,al2,al2,it496
0,3.33,808,cc3,al2,al2,it498
0,3.37,599,cc4,al3,al15,it506
0,3.37,846,cc4,al3,al15,it507
0,3.37,846,cc4,al3,al15,it508
1,1.92,830,cc4,al5,al2,it499
1,2.42,830,cc4,al2,al2,it499
0,3.33,431,cc1,al2,al2,it509
0,3.33,431,cc1,al2,al2,it510
0,3.33,431,cc1,al2,al2,it511
1,2.28,440,cc1,al4,al4,it512
1,2.27,440,cc1,al4,al4,it512
1,1.92,453,cc1,al5,al2,it513
1,2.45,453,cc1,al2,al2,it513
1,2.25,440,cc1,al4,al4,it514
1,2.28,440,cc1,al4,al4,it514
1,2.33,807,cc2,al4,al4,it515
1,2.25,807,cc2,al4,al4,it515
1,2.28,807,cc2,al4,al4,it516
1,2.25,738,cc2,al4,al4,it517
1,2.25,738,cc2,al4,al4,it517
1,2.28,608,cc2,al4,al4,it512
1,2.27,608,cc2,al4,al4,it512
1,2.25,608,cc2,al4,al4,it514
1,2.28,608,cc2,al4,al4,it514
0,3.33,560,cc3,al2,al2,it511
0,3.33,672,cc3,al2,al2,it509
0,3.33,808,cc3,al2,al2,it510
0,3.37,846,cc3,al3,al3,it518
0,3.37,846,cc3,al3,al3,it519
0,3.37,846,cc3,al3,al3,it520
1,1.9,1109,cc3,al3,al3,it521
1,2.65,1109,cc3,al15,al3,it521
1,1.88,1109,cc3,al8,al3,it522
1,2.62,1109,cc3,al15,al3,it522
1,1.3,968,cc3,al8,al3,it523
1,4.08,968,cc3,al3,al3,it523
1,1.98,1109,cc3,al15,al3,it524
1,2.65,1109,cc3,al15,al3,it524
0,3.37,846,cc4,al3,al15,it525
0,3.37,846,cc4,al3,al15,it526
0,3.37,846,cc4,al3,al15,it527
1,1.92,830,cc4,al5,al2,it528
1,2.42,830,cc4,al2,al2,it528
1,1.92,609,cc4,al5,al2,it529
1,2.6,609,cc4,al2,al2,it529
0,3.25,431,cc1,al2,al2,it530
0,3.33,431,cc1,al2,al2,it531
0,3.33,431,cc1,al2,al2,it532
1,2.25,440,cc1,al4,al4,it533
1,2.25,440,cc1,al4,al4,it533
1,2.33,807,cc2,al4,al4,it534
1,2.25,807,cc2,al4,al4,it534
1,2.28,807,cc2,al4,al4,it535
1,2.25,608,cc2,al4,al4,it533
1,2.25,608,cc2,al4,al4,it533
0,3.25,560,cc3,al2,al2,it530
0,3.33,672,cc3,al2,al2,it531
0,3.33,672,cc3,al2,al2,it532
0,3.37,598,cc3,al3,al3,it536
0,3.37,598,cc3,al3,al3,it537
0,3.37,598,cc3,al3,al3,it538
1,1.9,1587,cc3,al3,al3,it539
1,2.63,1587,cc3,al15,al3,it539
1,1.9,1109,cc3,al3,al3,it540
1,2.65,1109,cc3,al15,al3,it540
1,1.98,620,cc3,al15,al3,it541
1,2.65,620,cc3,al15,al3,it541
1,1.98,1109,cc3,al15,al3,it542
1,2.62,1109,cc3,al15,al3,it542
0,3.37,599,cc4,al3,al15,it543
0,3.37,599,cc4,al3,al15,it544
0,3.37,599,cc4,al3,al15,it545
1,1.98,620,cc4,al15,al15,it546
1,2.65,620,cc4,al15,al15,it546
1,1.92,694,cc4,al5,al2,it547
1,2.42,694,cc4,al2,al2,it547
0,3.25,431,cc1,al2,al2,it548
0,3.33,431,cc1,al2,al2,it549
0,3.33,431,cc1,al2,al2,it550
0,3.37,431,cc1,al3,al15,it551
0,3.37,431,cc1,al3,al15,it552
0,3.37,487,cc1,al3,al15,it553
1,2.25,440,cc1,al4,al4,it554
1,2.25,440,cc1,al4,al4,it554
1,1.9,453,cc1,al3,al15,it555
1,2.65,453,cc1,al15,al15,it555
1,2.33,807,cc2,al4,al4,it556
1,2.25,807,cc2,al4,al4,it556
1,2.28,807,cc2,al4,al4,it557
1,2.25,608,cc2,al4,al4,it554
1,2.25,608,cc2,al4,al4,it554
0,3.25,560,cc3,al2,al2,it548
0,3.33,560,cc3,al2,al2,it549
0,3.33,672,cc3,al2,al2,it550
0,3.37,598,cc3,al3,al3,it558
0,3.37,598,cc3,al3,al3,it559
0,3.37,598,cc3,al3,al3,it560
1,2.0,867,cc3,al15,al3,it561
1,2.65,867,cc3,al15,al3,it561
1,2.02,620,cc3,al12,al3,it562
1,2.63,620,cc3,al15,al3,it562
1,1.98,620,cc3,al15,al3,it563
1,2.65,620,cc3,al15,al3,it563
1,1.98,867,cc3,al15,al3,it564
1,2.62,867,cc3,al15,al3,it564
0,3.37,599,cc4,al3,al15,it553
0,3.37,599,cc4,al3,al15,it551
0,3.37,599,cc4,al3,al15,it552
1,2.02,620,cc4,al12,al15,it565
1,2.62,620,cc4,al15,al15,it565
1,1.98,620,cc4,al15,al15,it566
1,2.65,620,cc4,al15,al15,it566
1,2.02,620,cc4,al12,al15,it567
1,2.63,620,cc4,al15,al15,it567
0,3.25,431,cc1,al2,al2,it568
0,3.33,431,cc1,al2,al2,it569
0,3.33,431,cc1,al2,al2,it570
1,2.33,531,cc1,al4,al16,it571
1,2.33,807,cc2,al4,al4,it572
1,2.25,807,cc2,al4,al4,it572
1,2.28,807,cc2,al4,al4,it573
1,2.25,744,cc2,al4,al4,it574
1,2.25,744,cc2,al4,al4,it574
0,3.25,560,cc3,al2,al2,it568
0,3.33,560,cc3,al2,al2,it570
0,3.33,808,cc3,al2,al2,it569
0,3.37,598,cc3,al3,al3,it575
0,3.37,598,cc3,al3,al3,it576
0,3.37,846,cc3,al3,al3,it577
1,1.9,867,cc3,al3,al3,it578
1,2.65,867,cc3,al15,al3,it578
1,2.0,867,cc3,al15,al3,it579
1,2.65,867,cc3,al15,al3,it579
1,1.95,969,cc3,al8,al3,it580
1,2.65,969,cc3,al15,al3,it580
1,1.98,867,cc3,al15,al3,it581
1,2.65,867,cc3,al15,al3,it581
0,3.37,599,cc4,al3,al15,it582
0,3.37,599,cc4,al3,al15,it583
0,3.37,846,cc4,al3,al15,it584
1,1.92,830,cc4,al5,al2,it585
1,2.48,830,cc4,al2,al2,it585
0,3.25,431,cc1,al2,al2,it586
0,3.33,431,cc1,al2,al2,it587
0,3.33,431,cc1,al2,al2,it588
1,1.92,480,cc1,al5,al2,it589
1,2.55,480,cc1,al2,al2,it589
1,2.28,807,cc2,al4,al4,it590
1,2.25,645,cc2,al4,al4,it591
1,2.25,645,cc2,al4,al4,it591
1,2.35,738,cc2,al4,al4,it592
1,2.28,608,cc2,al4,al4,it593
1,2.25,608,cc2,al4,al4,it594
1,2.22,608,cc2,al4,al4,it594
1,2.28,608,cc2,al4,al4,it595
1,2.27,608,cc2,al4,al4,it595
0,3.25,560,cc3,al2,al2,it586
0,3.33,560,cc3,al2,al2,it587
0,3.33,560,cc3,al2,al2,it588
0,3.37,598,cc3,al3,al3,it596
0,3.37,598,cc3,al3,al3,it597
0,3.37,598,cc3,al3,al3,it598
1,1.9,867,cc3,al3,al3,it599
1,2.65,867,cc3,al15,al3,it599
1,1.88,867,cc3,al8,al3,it600
1,2.62,867,cc3,al15,al3,it600
1,1.98,620,cc3,al15,al3,it601
1,2.65,620,cc3,al15,al3,it601
1,1.98,867,cc3,al15,al3,it602
1,2.62,867,cc3,al15,al3,it602
0,3.37,599,cc4,al3,al15,it603
0,3.37,599,cc4,al3,al15,it604
0,3.37,599,cc4,al3,al15,it605
1,1.92,609,cc4,al5,al2,it589
1,2.55,609,cc4,al2,al2,it589
1,1.9,609,cc4,al17,al2,it606
1,2.45,609,cc4,al2,al2,it606
1,1.92,638,cc4,al5,al2,it607
1,2.42,638,cc4,al2,al2,it607
0,3.25,453,cc1,al2,al2,it608
0,3.33,453,cc1,al2,al2,it609
0,3.33,453,cc1,al2,al2,it610
1,1.92,654,cc1,al5,al2,it611
1,2.55,654,cc1,al2,al2,it611
1,2.33,807,cc2,al4,al4,it612
1,2.25,807,cc2,al4,al4,it612
1,2.28,975,cc2,al4,al4,it613
1,2.25,807,cc2,al4,al4,it614
1,2.25,807,cc2,al4,al4,it614
1,2.35,807,cc2,al4,al4,it615
1,2.35,807,cc2,al4,al4,it616
1,2.27,807,cc2,al4,al4,it616
1,2.28,860,cc2,al4,al4,it617
1,2.3,860,cc2,al4,al4,it617
0,3.25,583,cc3,al2,al2,it608
0,3.33,583,cc3,al2,al2,it610
0,3.33,695,cc3,al2,al2,it609
0,3.37,846,cc4,al3,al15,it618
0,3.37,846,cc4,al3,al15,it619
0,3.37,846,cc4,al3,al15,it620
0,3.25,431,cc1,al2,al2,it621
0,3.33,431,cc1,al2,al2,it622
0,3.33,431,cc1,al2,al2,it623
0,3.37,431,cc1,al3,al15,it624
0,3.37,487,cc1,al3,al15,it625
0,3.37,487,cc1,al3,al15,it626
1,2.28,440,cc1,al4,al4,it627
1,2.27,440,cc1,al4,al4,it627
2,2.27,440,cc1,al4,al4,it628
1,2.33,807,cc2,al4,al4,it629
1,2.25,807,cc2,al4,al4,it629
1,2.28,807,cc2,al4,al4,it630
1,2.35,807,cc2,al4,al4,it631
1,2.28,807,cc2,al4,al4,it632
1,2.3,807,cc2,al4,al4,it632
1,2.28,608,cc2,al4,al4,it627
1,2.27,608,cc2,al4,al4,it627
2,2.27,608,cc2,al4,al4,it628
0,3.25,560,cc3,al2,al2,it621
0,3.33,560,cc3,al2,al2,it623
0,3.33,808,cc3,al2,al2,it622
0,3.37,846,cc3,al3,al3,it633
0,3.37,846,cc3,al3,al3,it634
0,3.37,846,cc3,al3,al3,it635
1,1.9,1587,cc3,al3,al3,it636
1,2.65,1587,cc3,al15,al3,it636
1,1.88,1587,cc3,al8,al3,it637
1,2.62,1587,cc3,al15,al3,it637
1,1.3,1215,cc3,al8,al3,it638
1,4.08,1215,cc3,al3,al3,it638
1,1.98,1587,cc3,al15,al3,it639
1,2.65,1587,cc3,al15,al3,it639
0,3.37,846,cc4,al3,al15,it625
0,3.37,846,cc4,al3,al15,it626
0,3.37,846,cc4,al3,al15,it624
1,1.92,830,cc4,al5,al2,it640
1,2.42,830,cc4,al2,al2,it640
0,3.25,431,cc1,al2,al2,it641
0,3.33,431,cc1,al2,al2,it642
0,3.33,431,cc1,al2,al2,it643
1,1.92,453,cc1,al5,al2,it644
1,2.48,453,cc1,al2,al2,it644
1,1.92,453,cc1,al5,al2,it645
1,2.55,453,cc1,al2,al2,it645
1,1.9,453,cc1,al17,al2,it646
1,2.45,453,cc1,al2,al2,it646
1,2.28,807,cc2,al4,al4,it647
1,2.28,608,cc2,al4,al4,it648
1,2.27,608,cc2,al4,al4,it648
0,3.25,560,cc3,al2,al2,it641
0,3.33,560,cc3,al2,al2,it642
0,3.33,560,cc3,al2,al2,it643
0,3.37,598,cc3,al3,al3,it649
0,3.37,598,cc3,al3,al3,it650
0,3.37,846,cc3,al3,al3,it651
1,1.9,1109,cc3,al3,al3,it652
1,2.65,1109,cc3,al15,al3,it652
1,1.88,1109,cc3,al8,al3,it653
1,2.62,1109,cc3,al15,al3,it653
1,2.02,1109,cc3,al12,al3,it654
1,2.63,1109,cc3,al15,al3,it654
1,1.98,867,cc3,al15,al3,it655
1,2.62,867,cc3,al15,al3,it655
0,3.37,599,cc4,al3,al15,it656
0,3.37,599,cc4,al3,al15,it657
0,3.37,846,cc4,al3,al15,it658
1,1.92,638,cc4,al5,al2,it659
1,2.45,638,cc4,al2,al2,it659
1,1.9,582,cc4,al17,al2,it660
1,2.65,582,cc4,al2,al2,it660
1,1.9,582,cc4,al17,al2,it646
1,2.45,582,cc4,al2,al2,it646
0,3.25,431,cc1,al2,al2,it661
0,3.33,431,cc1,al2,al2,it662
0,3.33,431,cc1,al2,al2,it663
1,2.33,807,cc2,al4,al4,it664
1,2.25,807,cc2,al4,al4,it664
1,2.28,807,cc2,al4,al4,it665
0,3.25,672,cc3,al2,al2,it661
0,3.33,560,cc3,al2,al2,it662
0,3.33,560,cc3,al2,al2,it663
0,3.37,598,cc3,al3,al3,it666
0,3.37,846,cc3,al3,al3,it667
0,3.37,598,cc3,al3,al3,it668
1,1.9,867,cc3,al3,al3,it669
1,2.65,867,cc3,al15,al3,it669
1,1.88,1109,cc3,al8,al3,it670
1,2.62,1109,cc3,al15,al3,it670
1,1.98,620,cc3,al15,al3,it671
1,2.65,620,cc3,al15,al3,it671
1,1.98,620,cc3,al15,al3,it672
1,2.62,620,cc3,al15,al3,it672
1,2.33,996,cc4,al4,al4,it664
1,2.25,996,cc4,al4,al4,it664
1,1.92,1010,cc4,al5,al2,it673
1,2.48,1010,cc4,al2,al2,it673
1,2.28,996,cc4,al4,al4,it665
1,2.25,996,cc4,al4,al4,it674
1,2.25,996,cc4,al4,al4,it674
0,3.25,431,cc1,al2,al2,it675
0,3.33,431,cc1,al2,al2,it676
0,3.33,431,cc1,al2,al2,it677
1,2.25,440,cc1,al4,al4,it678
1,2.25,440,cc1,al4,al4,it678
1,2.33,807,cc2,al4,al4,it679
1,2.25,807,cc2,al4,al4,it679
1,2.28,807,cc2,al4,al4,it680
1,2.25,608,cc2,al4,al4,it678
1,2.25,608,cc2,al4,al4,it678
1,2.35,807,cc2,al4,al4,it681
0,3.25,560,cc3,al2,al2,it675
0,3.33,560,cc3,al2,al2,it676
0,3.33,672,cc3,al2,al2,it677
0,3.37,598,cc3,al3,al3,it682
0,3.37,598,cc3,al3,al3,it683
0,3.37,598,cc3,al3,al3,it684
1,1.9,1109,cc3,al3,al3,it685
1,2.65,1109,cc3,al15,al3,it685
1,1.88,1109,cc3,al8,al3,it686
1,2.62,1109,cc3,al15,al3,it686
1,1.3,968,cc3,al8,al3,it687
1,4.08,968,cc3,al3,al3,it687
1,1.98,1109,cc3,al15,al3,it688
1,2.65,1109,cc3,al15,al3,it688
0,3.37,599,cc4,al3,al15,it689
0,3.37,599,cc4,al3,al15,it690
0,3.37,599,cc4,al3,al15,it691
0,3.25,431,cc1,al2,al2,it692
0,3.33,431,cc1,al2,al2,it693
0,3.33,431,cc1,al2,al2,it694
1,1.9,453,cc1,al17,al2,it695
1,2.65,453,cc1,al2,al2,it695
1,1.9,453,cc1,al17,al2,it696
1,2.45,453,cc1,al2,al2,it696
1,2.33,807,cc2,al4,al4,it697
1,2.25,807,cc2,al4,al4,it697
1,2.28,807,cc2,al4,al4,it698
1,2.25,807,cc2,al4,al4,it699
1,2.25,807,cc2,al4,al4,it699
1,2.35,807,cc2,al4,al4,it700
0,3.25,560,cc3,al2,al2,it692
0,3.33,560,cc3,al2,al2,it693
0,3.33,560,cc3,al2,al2,it694
0,3.37,598,cc3,al3,al3,it701
0,3.37,598,cc3,al3,al3,it702
0,3.37,598,cc3,al3,al3,it703
1,1.9,1109,cc3,al3,al3,it704
1,2.65,1109,cc3,al15,al3,it704
1,2.0,867,cc3,al15,al3,it705
1,2.65,867,cc3,al15,al3,it705
1,1.88,1109,cc3,al8,al3,it706
1,2.62,1109,cc3,al15,al3,it706
1,1.95,969,cc3,al8,al3,it707
1,2.65,969,cc3,al15,al3,it707
1,2.33,996,cc4,al4,al4,it697
1,2.25,996,cc4,al4,al4,it697
1,1.92,830,cc4,al5,al2,it708
1,2.48,830,cc4,al2,al2,it708
1,2.28,996,cc4,al4,al4,it698
1,2.25,996,cc4,al4,al4,it699
1,2.25,996,cc4,al4,al4,it699
0,3.25,431,cc1,al2,al2,it709
0,3.33,431,cc1,al2,al2,it710
0,3.33,431,cc1,al2,al2,it711
1,1.9,453,cc1,al17,al2,it712
1,2.45,453,cc1,al2,al2,it712
1,2.33,807,cc2,al4,al4,it713
1,2.25,807,cc2,al4,al4,it713
1,2.28,807,cc2,al4,al4,it714
1,2.35,608,cc2,al4,al4,it715
1,2.28,645,cc2,al4,al4,it716
1,2.27,645,cc2,al4,al4,it716
1,2.35,608,cc2,al4,al4,it717
1,2.27,608,cc2,al4,al4,it717
1,2.23,608,cc2,al4,al4,it718
1,2.28,608,cc2,al4,al4,it718
0,3.25,560,cc3,al2,al2,it709
0,3.33,560,cc3,al2,al2,it710
0,3.33,560,cc3,al2,al2,it711
0,3.37,598,cc3,al3,al3,it719
0,3.37,598,cc3,al3,al3,it720
0,3.37,846,cc3,al3,al3,it721
1,1.9,620,cc3,al3,al3,it722
1,2.65,620,cc3,al15,al3,it722
1,2.0,620,cc3,al15,al3,it723
1,2.65,620,cc3,al15,al3,it723
1,1.98,620,cc3,al15,al3,it724
1,2.65,620,cc3,al15,al3,it724
1,1.98,867,cc3,al15,al3,it725
1,2.62,867,cc3,al15,al3,it725
0,3.37,599,cc4,al3,al15,it726
0,3.37,599,cc4,al3,al15,it727
0,3.37,846,cc4,al3,al15,it728
1,1.92,582,cc4,al5,al2,it729
1,2.45,582,cc4,al2,al2,it729
1,1.92,582,cc4,al5,al2,it730
1,2.55,582,cc4,al2,al2,it730
1,1.92,582,cc4,al5,al2,it731
1,2.42,582,cc4,al2,al2,it731
0,3.25,431,cc1,al2,al2,it732
0,3.33,431,cc1,al2,al2,it733
0,3.33,431,cc1,al2,al2,it734
1,2.33,531,cc1,al4,al16,it735
1,2.33,807,cc2,al4,al4,it736
1,2.25,807,cc2,al4,al4,it736
1,2.28,860,cc2,al4,al4,it737
1,2.25,744,cc2,al4,al4,it738
1,2.25,744,cc2,al4,al4,it738
1,2.35,807,cc2,al4,al4,it739
1,2.28,807,cc2,al4,al4,it740
1,2.3,807,cc2,al4,al4,it740
0,3.25,560,cc3,al2,al2,it732
0,3.33,672,cc3,al2,al2,it733
0,3.33,672,cc3,al2,al2,it734
0,3.37,846,cc3,al3,al3,it741
0,3.37,846,cc3,al3,al3,it742
0,3.37,846,cc3,al3,al3,it743
1,1.9,1587,cc3,al3,al3,it744
1,2.63,1587,cc3,al15,al3,it744
1,1.9,1109,cc3,al3,al3,it745
1,2.65,1109,cc3,al15,al3,it745
1,1.3,1215,cc3,al8,al3,it746
1,4.08,1215,cc3,al3,al3,it746
1,1.98,1109,cc3,al15,al3,it747
1,2.65,1109,cc3,al15,al3,it747
0,3.37,846,cc4,al3,al15,it748
0,3.37,846,cc4,al3,al15,it749
0,3.37,846,cc4,al3,al15,it750
1,1.98,804,cc4,al15,al15,it751
1,2.65,804,cc4,al15,al15,it751
0,3.25,679,cc1,al2,al2,it752
0,3.33,679,cc1,al2,al2,it753
1,1.92,480,cc1,al5,al2,it754
1,2.45,480,cc1,al2,al2,it754
1,1.92,480,cc1,al5,al2,it755
1,2.48,480,cc1,al2,al2,it755
1,1.9,453,cc1,al17,al2,it756
1,2.65,453,cc1,al2,al2,it756
1,1.9,453,cc1,al17,al2,it757
1,2.45,453,cc1,al2,al2,it757
1,2.33,860,cc2,al4,al4,it758
1,2.25,860,cc2,al4,al4,it758
1,2.28,807,cc2,al4,al4,it759
1,2.25,975,cc2,al4,al4,it760
1,2.25,975,cc2,al4,al4,it760
1,2.35,807,cc2,al4,al4,it761
1,2.28,807,cc2,al4,al4,it762
1,2.27,807,cc2,al4,al4,it762
1,2.28,807,cc2,al4,al4,it763
1,2.3,807,cc2,al4,al4,it763
1,2.28,608,cc2,al4,al4,it764
1,2.27,608,cc2,al4,al4,it764
0,3.25,808,cc3,al2,al2,it752
0,3.33,808,cc3,al2,al2,it753
0,3.33,808,cc3,al2,al2,it765
0,3.37,846,cc3,al3,al3,it766
0,3.37,846,cc3,al3,al3,it767
0,3.37,846,cc3,al3,al3,it768
1,1.9,1587,cc3,al3,al3,it769
1,2.63,1587,cc3,al15,al3,it769
1,1.9,1587,cc3,al3,al3,it770
1,2.65,1587,cc3,al15,al3,it770
1,1.88,1587,cc3,al8,al3,it771
1,2.62,1587,cc3,al15,al3,it771
1,1.3,1215,cc3,al8,al3,it772
1,4.08,1215,cc3,al3,al3,it772
0,3.37,846,cc4,al3,al15,it773
0,3.37,846,cc4,al3,al15,it774
0,3.37,846,cc4,al3,al15,it775
1,1.92,830,cc4,al5,al2,it755
1,2.48,830,cc4,al2,al2,it755
0,3.25,431,cc1,al2,al2,it776
0,3.33,431,cc1,al2,al2,it777
0,3.33,431,cc1,al2,al2,it778
1,1.92,453,cc1,al5,al2,it779
1,2.55,453,cc1,al2,al2,it779
1,1.9,453,cc1,al17,al2,it780
1,2.45,453,cc1,al2,al2,it780
1,2.28,807,cc2,al4,al4,it781
1,2.25,608,cc2,al4,al4,it782
1,2.25,608,cc2,al4,al4,it782
2,2.27,608,cc2,al4,al4,it783
1,2.28,608,cc2,al4,al4,it784
1,2.27,608,cc2,al4,al4,it784
0,3.25,560,cc3,al2,al2,it776
0,3.33,560,cc3,al2,al2,it777
0,3.33,560,cc3,al2,al2,it778
0,3.37,598,cc3,al3,al3,it785
0,3.37,598,cc3,al3,al3,it786
0,3.37,846,cc3,al3,al3,it787
1,1.92,867,cc3,al15,al3,it788
1,2.43,867,cc3,al15,al3,it788
1,1.88,867,cc3,al8,al3,it789
1,2.57,867,cc3,al15,al3,it789
1,2.05,620,cc3,al12,al3,it790
1,2.57,620,cc3,al15,al3,it790
1,1.92,867,cc3,al15,al3,it791
1,2.43,867,cc3,al15,al3,it791
0,3.37,599,cc4,al3,al15,it792
0,3.37,599,cc4,al3,al15,it793
0,3.37,846,cc4,al3,al15,it794
1,1.92,582,cc4,al5,al2,it795
1,2.45,582,cc4,al2,al2,it795
1,1.92,694,cc4,al5,al2,it779
1,2.55,694,cc4,al2,al2,it779
1,2.05,620,cc4,al12,al15,it796
1,2.57,620,cc4,al15,al15,it796
1,1.9,582,cc4,al17,al2,it780
1,2.45,582,cc4,al2,al2,it780
1,1.92,582,cc4,al5,al2,it797
1,2.42,582,cc4,al2,al2,it797
0,3.25,431,cc1,al2,al2,it798
0,3.33,431,cc1,al2,al2,it799
0,3.33,431,cc1,al2,al2,it800
0,3.37,431,cc1,al3,al15,it801
0,3.37,431,cc1,al3,al15,it802
0,3.37,431,cc1,al3,al15,it803
1,2.23,440,cc1,al4,al4,it804
1,2.28,440,cc1,al4,al4,it804
1,2.33,608,cc2,al4,al4,it805
1,2.25,608,cc2,al4,al4,it805
1,2.28,608,cc2,al4,al4,it806
1,2.25,608,cc2,al4,al4,it807
1,2.25,608,cc2,al4,al4,it807
1,2.35,608,cc2,al4,al4,it808
1,2.28,608,cc2,al4,al4,it809
1,2.27,608,cc2,al4,al4,it809
1,2.35,608,cc2,al4,al4,it810
1,2.27,608,cc2,al4,al4,it810
1,2.28,608,cc2,al4,al4,it811
1,2.3,608,cc2,al4,al4,it811
1,2.23,608,cc2,al4,al4,it804
1,2.28,608,cc2,al4,al4,it804
0,3.25,560,cc3,al2,al2,it798
0,3.33,560,cc3,al2,al2,it799
0,3.33,560,cc3,al2,al2,it800
0,3.37,598,cc3,al3,al3,it812
0,3.37,598,cc3,al3,al3,it813
0,3.37,598,cc3,al3,al3,it814
1,1.92,620,cc3,al15,al3,it815
1,2.43,620,cc3,al15,al3,it815
1,1.92,867,cc3,al15,al3,it816
1,2.53,867,cc3,al15,al3,it816
1,1.9,867,cc3,al3,al3,it817
1,2.43,867,cc3,al15,al3,it817
1,1.88,867,cc3,al8,al3,it818
1,2.57,867,cc3,al15,al3,it818
0,3.37,599,cc4,al3,al15,it802
0,3.37,599,cc4,al3,al15,it801
0,3.37,599,cc4,al3,al15,it803
1,1.92,582,cc4,al5,al2,it819
1,2.42,582,cc4,al2,al2,it819
0,3.25,431,cc1,al2,al2,it820
0,3.33,431,cc1,al2,al2,it821
0,3.33,431,cc1,al2,al2,it822
1,2.33,440,cc1,al4,al4,it823
1,2.25,440,cc1,al4,al4,it823
1,2.25,440,cc1,al4,al4,it824
1,2.25,440,cc1,al4,al4,it824
