itinerary_id,cabin_class,one_way_price_candollar,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,stop_count,marketing_airline,operating_airline,is_self_transfer,score,duration_in_hours
18467-2511270745--32385-1-10968-2511271215,premium_economy,608,414,ATL,DFW,2025-11-27 11:00:00,2025-11-27 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.733997,2.25
18467-2511270615--32385-1-10910-2511271115,premium_economy,608,2662,YYZ,ATL,2025-11-27 06:15:00,2025-11-27 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.556094,2.33
18467-2511271330--32385-1-10968-2511271833,premium_economy,608,2710,YYZ,ATL,2025-11-27 13:30:00,2025-11-27 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.629692,2.25
18467-2511271330--32385-1-10968-2511271833,premium_economy,608,436,ATL,DFW,2025-11-27 17:15:00,2025-11-27 18:33:00,1,Delta Air Lines,Delta Air Lines,True,0.629692,2.3
18467-2511271130--32385-1-10968-2511271647,premium_economy,608,2835,YYZ,ATL,2025-11-27 11:30:00,2025-11-27 13:44:00,1,Delta Air Lines,Delta Air Lines,True,0.620738,2.23
18467-2511271130--32385-1-10968-2511271647,premium_economy,608,374,ATL,DFW,2025-11-27 15:30:00,2025-11-27 16:47:00,1,Delta Air Lines,Delta Air Lines,True,0.620738,2.28
18467-2511271400--32695-0-10968-2511271642,business,846,1031,YYZ,DFW,2025-11-27 14:00:00,2025-11-27 16:42:00,0,Air Canada,Air Canada,True,0.427787,3.7
18467-2511271940--32695-0-10968-2511272222,business,846,1033,YYZ,DFW,2025-11-27 19:40:00,2025-11-27 22:22:00,0,Air Canada,Air Canada,True,0.408571,3.7
18467-2511271820--32573-0-10968-2511272105,business,560,1111,YYZ,DFW,2025-11-27 18:20:00,2025-11-27 21:05:00,0,American Airlines,American Airlines,True,0.79072,3.75
18467-2511271415--32573-0-10968-2511271705,business,560,3993,YYZ,DFW,2025-11-27 14:15:00,2025-11-27 17:05:00,0,American Airlines,Envoy Air,True,0.999,3.83
18467-2511270754--32573-0-10968-2511271054,business,560,1169,YYZ,DFW,2025-11-27 07:54:00,2025-11-27 10:54:00,0,American Airlines,American Airlines,True,0.634868,4.0
18467-2511270900--32695-1-10968-2511271311,business,620,5143,YYZ,ORD,2025-11-27 09:00:00,2025-11-27 09:55:00,1,Air Canada,United Airlines,True,0.390301,1.92
18467-2511270900--32695-1-10968-2511271311,business,620,3658,ORD,DFW,2025-11-27 10:45:00,2025-11-27 13:11:00,1,Air Canada,United Airlines,True,0.390301,2.43
18467-2511271400--32695-1-10968-2511271826,business,1109,507,YYZ,ORD,2025-11-27 14:00:00,2025-11-27 14:51:00,1,Air Canada,Air Canada,True,0.301717,1.85
18467-2511271400--32695-1-10968-2511271826,business,1109,4235,ORD,DFW,2025-11-27 15:52:00,2025-11-27 18:26:00,1,Air Canada,United Airlines,True,0.301717,2.57
18467-2511270700--32695-1-10968-2511271132,business,620,5141,YYZ,ORD,2025-11-27 07:00:00,2025-11-27 07:55:00,1,Air Canada,United Airlines,True,0.351362,1.92
18467-2511270700--32695-1-10968-2511271132,business,620,5186,ORD,DFW,2025-11-27 09:00:00,2025-11-27 11:32:00,1,Air Canada,United Airlines,True,0.351362,2.53
18467-2511271100--32695-1-10968-2511271554,business,620,4408,YYZ,ORD,2025-11-27 11:00:00,2025-11-27 11:59:00,1,Air Canada,Republic Airline United Express,True,0.372351,1.98
18467-2511271100--32695-1-10968-2511271554,business,620,4854,ORD,DFW,2025-11-27 13:20:00,2025-11-27 15:54:00,1,Air Canada,United Airlines,True,0.372351,2.57
18467-2511270800--32695-1-10968-2511271311,business,1109,501,YYZ,ORD,2025-11-27 08:00:00,2025-11-27 08:57:00,1,Air Canada,Air Canada,True,0.275496,1.95
18467-2511270800--32695-1-10968-2511271311,business,1109,3658,ORD,DFW,2025-11-27 10:45:00,2025-11-27 13:11:00,1,Air Canada,United Airlines,True,0.275496,2.43
18467-2511271400--31722-0-10968-2511271642,first,846,8078,YYZ,DFW,2025-11-27 14:00:00,2025-11-27 16:42:00,0,United Airlines,Air Canada,True,0.873429,3.7
18467-2511271940--31722-0-10968-2511272222,first,846,8130,YYZ,DFW,2025-11-27 19:40:00,2025-11-27 22:22:00,0,United Airlines,Air Canada,True,0.637083,3.7
18467-2511270900--31722-1-10968-2511271311,first,620,1538,YYZ,ORD,2025-11-27 09:00:00,2025-11-27 09:55:00,1,United Airlines,United Airlines,True,0.999,1.92
18467-2511270900--31722-1-10968-2511271311,first,620,1491,ORD,DFW,2025-11-27 10:45:00,2025-11-27 13:11:00,1,United Airlines,United Airlines,True,0.999,2.43
18467-2511270615--32573-1-10968-2511271046,first,582,3524,YYZ,ORD,2025-11-27 06:15:00,2025-11-27 07:30:00,1,American Airlines,Envoy Air,True,0.553812,2.25
18467-2511270615--32573-1-10968-2511271046,first,582,2421,ORD,DFW,2025-11-27 08:05:00,2025-11-27 10:46:00,1,American Airlines,American Airlines,True,0.553812,2.68
18467-2511271645--32573-1-10968-2511272140,first,582,3608,YYZ,ORD,2025-11-27 16:45:00,2025-11-27 17:45:00,1,American Airlines,Envoy Air,True,0.525676,2.0
18467-2511271645--32573-1-10968-2511272140,first,582,3170,ORD,DFW,2025-11-27 18:45:00,2025-11-27 21:40:00,1,American Airlines,American Airlines,True,0.525676,2.92
18467-2511271137--32573-1-10968-2511271713,first,582,3604,YYZ,ORD,2025-11-27 11:37:00,2025-11-27 12:37:00,1,American Airlines,Envoy Air,True,0.50412,2.0
18467-2511271137--32573-1-10968-2511271713,first,582,2999,ORD,DFW,2025-11-27 14:25:00,2025-11-27 17:13:00,1,American Airlines,American Airlines,True,0.50412,2.8
18467-2511281820--32573-0-10968-2511282105,economy,431,1111,YYZ,DFW,2025-11-28 18:20:00,2025-11-28 21:05:00,0,American Airlines,American Airlines,True,0.806358,3.75
18467-2511281415--32573-0-10968-2511281705,economy,431,3993,YYZ,DFW,2025-11-28 14:15:00,2025-11-28 17:05:00,0,American Airlines,Envoy Air,True,0.999,3.83
18467-2511280754--32573-0-10968-2511281054,economy,431,1169,YYZ,DFW,2025-11-28 07:54:00,2025-11-28 10:54:00,0,American Airlines,American Airlines,True,0.668281,4.0
18467-2511281330--32385-1-10968-2511281833,economy,440,2710,YYZ,ATL,2025-11-28 13:30:00,2025-11-28 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.41795,2.25
18467-2511281330--32385-1-10968-2511281833,economy,440,436,ATL,DFW,2025-11-28 17:15:00,2025-11-28 18:33:00,1,Delta Air Lines,Delta Air Lines,True,0.41795,2.3
18467-2511281137--32573-1-10968-2511281713,economy,453,3604,YYZ,ORD,2025-11-28 11:37:00,2025-11-28 12:37:00,1,American Airlines,Envoy Air,True,0.419917,2.0
18467-2511281137--32573-1-10968-2511281713,economy,453,2999,ORD,DFW,2025-11-28 14:25:00,2025-11-28 17:13:00,1,American Airlines,American Airlines,True,0.419917,2.8
18467-2511280615--32385-1-10968-2511281215,economy,440,2662,YYZ,ATL,2025-11-28 06:15:00,2025-11-28 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.429264,2.33
18467-2511280615--32385-1-10968-2511281215,economy,440,414,ATL,DFW,2025-11-28 11:00:00,2025-11-28 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.429264,2.25
18467-2511281330--32385-1-10910-2511281749,premium_economy,738,2710,YYZ,ATL,2025-11-28 13:30:00,2025-11-28 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.537723,2.25
18467-2511280745--32385-1-10968-2511281215,premium_economy,744,2988,YYZ,ATL,2025-11-28 07:45:00,2025-11-28 10:00:00,1,Delta Air Lines,Delta Air Lines,True,0.5028,2.25
18467-2511280745--32385-1-10968-2511281215,premium_economy,744,414,ATL,DFW,2025-11-28 11:00:00,2025-11-28 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.5028,2.25
18467-2511280615--32385-1-10910-2511281115,premium_economy,608,2662,YYZ,ATL,2025-11-28 06:15:00,2025-11-28 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.533319,2.33
18467-2511281330--32385-1-10968-2511281833,premium_economy,608,2710,YYZ,ATL,2025-11-28 13:30:00,2025-11-28 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.25
18467-2511281330--32385-1-10968-2511281833,premium_economy,608,436,ATL,DFW,2025-11-28 17:15:00,2025-11-28 18:33:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.3
18467-2511281800--32385-1-10910-2511282338,premium_economy,608,2714,YYZ,ATL,2025-11-28 18:00:00,2025-11-28 20:21:00,1,Delta Air Lines,Delta Air Lines,True,0.484011,2.35
18467-2511280615--32385-1-10968-2511281215,premium_economy,608,2662,YYZ,ATL,2025-11-28 06:15:00,2025-11-28 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.463805,2.33
18467-2511280615--32385-1-10968-2511281215,premium_economy,608,414,ATL,DFW,2025-11-28 11:00:00,2025-11-28 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.463805,2.25
18467-2511281400--32695-0-10968-2511281642,business,598,1031,YYZ,DFW,2025-11-28 14:00:00,2025-11-28 16:42:00,0,Air Canada,Air Canada,True,0.999,3.7
18467-2511281940--32695-0-10968-2511282222,business,598,1033,YYZ,DFW,2025-11-28 19:40:00,2025-11-28 22:22:00,0,Air Canada,Air Canada,True,0.496845,3.7
18467-2511281820--32573-0-10968-2511282105,business,560,1111,YYZ,DFW,2025-11-28 18:20:00,2025-11-28 21:05:00,0,American Airlines,American Airlines,True,0.839608,3.75
18467-2511281415--32573-0-10968-2511281705,business,672,3993,YYZ,DFW,2025-11-28 14:15:00,2025-11-28 17:05:00,0,American Airlines,Envoy Air,True,0.453326,3.83
18467-2511280754--32573-0-10968-2511281054,business,560,1169,YYZ,DFW,2025-11-28 07:54:00,2025-11-28 10:54:00,0,American Airlines,American Airlines,True,0.69128,4.0
18467-2511280900--32695-1-10968-2511281311,business,1109,5143,YYZ,ORD,2025-11-28 09:00:00,2025-11-28 09:55:00,1,Air Canada,United Airlines,True,0.367885,1.92
18467-2511280900--32695-1-10968-2511281311,business,1109,3658,ORD,DFW,2025-11-28 10:45:00,2025-11-28 13:11:00,1,Air Canada,United Airlines,True,0.367885,2.43
18467-2511281400--32695-1-10968-2511281826,business,867,507,YYZ,ORD,2025-11-28 14:00:00,2025-11-28 14:51:00,1,Air Canada,Air Canada,True,0.362051,1.85
18467-2511281400--32695-1-10968-2511281826,business,867,4235,ORD,DFW,2025-11-28 15:52:00,2025-11-28 18:26:00,1,Air Canada,United Airlines,True,0.362051,2.57
18467-2511280700--32695-1-10968-2511281132,business,867,5141,YYZ,ORD,2025-11-28 07:00:00,2025-11-28 07:55:00,1,Air Canada,United Airlines,True,0.375115,1.92
18467-2511280700--32695-1-10968-2511281132,business,867,5186,ORD,DFW,2025-11-28 09:00:00,2025-11-28 11:32:00,1,Air Canada,United Airlines,True,0.375115,2.53
18467-2511281100--32695-1-10968-2511281554,business,867,4408,YYZ,ORD,2025-11-28 11:00:00,2025-11-28 11:59:00,1,Air Canada,Republic Airline United Express,True,0.3632,1.98
18467-2511281100--32695-1-10968-2511281554,business,867,4854,ORD,DFW,2025-11-28 13:20:00,2025-11-28 15:54:00,1,Air Canada,United Airlines,True,0.3632,2.57
18467-2511281000--32695-1-10968-2511281554,business,867,8903,YYZ,ORD,2025-11-28 10:00:00,2025-11-28 10:58:00,1,Air Canada,Jazz Aviation,True,0.343472,1.97
18467-2511281000--32695-1-10968-2511281554,business,867,4854,ORD,DFW,2025-11-28 13:20:00,2025-11-28 15:54:00,1,Air Canada,United Airlines,True,0.343472,2.57
18467-2511281400--31722-0-10968-2511281642,first,599,8078,YYZ,DFW,2025-11-28 14:00:00,2025-11-28 16:42:00,0,United Airlines,Air Canada,True,0.999,3.7
18467-2511281940--31722-0-10968-2511282222,first,599,8130,YYZ,DFW,2025-11-28 19:40:00,2025-11-28 22:22:00,0,United Airlines,Air Canada,True,0.765315,3.7
18467-2511280900--31722-1-10968-2511281311,first,974,1538,YYZ,ORD,2025-11-28 09:00:00,2025-11-28 09:55:00,1,United Airlines,United Airlines,True,0.364927,1.92
18467-2511280900--31722-1-10968-2511281311,first,974,1491,ORD,DFW,2025-11-28 10:45:00,2025-11-28 13:11:00,1,United Airlines,United Airlines,True,0.364927,2.43
18467-2511281330--32385-1-10910-2511281749,first,927,2710,YYZ,ATL,2025-11-28 13:30:00,2025-11-28 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.352651,2.25
18467-2511280615--32573-1-10968-2511281046,first,582,3524,YYZ,ORD,2025-11-28 06:15:00,2025-11-28 07:30:00,1,American Airlines,Envoy Air,True,0.540254,2.25
18467-2511280615--32573-1-10968-2511281046,first,582,2421,ORD,DFW,2025-11-28 08:05:00,2025-11-28 10:46:00,1,American Airlines,American Airlines,True,0.540254,2.68
18467-2511281645--32573-1-10968-2511282140,first,582,3608,YYZ,ORD,2025-11-28 16:45:00,2025-11-28 17:45:00,1,American Airlines,Envoy Air,True,0.349496,2.0
18467-2511281645--32573-1-10968-2511282140,first,582,3170,ORD,DFW,2025-11-28 18:45:00,2025-11-28 21:40:00,1,American Airlines,American Airlines,True,0.349496,2.92
18467-2511281137--32573-1-10968-2511281713,first,582,3604,YYZ,ORD,2025-11-28 11:37:00,2025-11-28 12:37:00,1,American Airlines,Envoy Air,True,0.386004,2.0
18467-2511281137--32573-1-10968-2511281713,first,582,2999,ORD,DFW,2025-11-28 14:25:00,2025-11-28 17:13:00,1,American Airlines,American Airlines,True,0.386004,2.8
18467-2511291820--32573-0-10968-2511292105,economy,525,1111,YYZ,DFW,2025-11-29 18:20:00,2025-11-29 21:05:00,0,American Airlines,American Airlines,True,0.635247,3.75
18467-2511291415--32573-0-10968-2511291705,economy,525,3993,YYZ,DFW,2025-11-29 14:15:00,2025-11-29 17:05:00,0,American Airlines,Envoy Air,True,0.999,3.83
18467-2511290754--32573-0-10968-2511291054,economy,525,1169,YYZ,DFW,2025-11-29 07:54:00,2025-11-29 10:54:00,0,American Airlines,American Airlines,True,0.793016,4.0
18467-2511291330--32385-1-10968-2511291833,economy,440,2710,YYZ,ATL,2025-11-29 13:30:00,2025-11-29 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.534514,2.25
18467-2511291330--32385-1-10968-2511291833,economy,440,436,ATL,DFW,2025-11-29 17:15:00,2025-11-29 18:33:00,1,Delta Air Lines,Delta Air Lines,True,0.534514,2.3
18467-2511291130--32385-1-10968-2511291647,economy,477,2835,YYZ,ATL,2025-11-29 11:30:00,2025-11-29 13:44:00,1,Delta Air Lines,Delta Air Lines,True,0.481132,2.23
18467-2511291130--32385-1-10968-2511291647,economy,477,374,ATL,DFW,2025-11-29 15:30:00,2025-11-29 16:47:00,1,Delta Air Lines,Delta Air Lines,True,0.481132,2.28
18467-2511290615--32385-1-10968-2511291215,economy,477,2662,YYZ,ATL,2025-11-29 06:15:00,2025-11-29 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.463704,2.33
18467-2511290615--32385-1-10968-2511291215,economy,477,414,ATL,DFW,2025-11-29 11:00:00,2025-11-29 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.463704,2.25
18467-2511290745--32385-1-10968-2511291421,economy,440,2988,YYZ,ATL,2025-11-29 07:45:00,2025-11-29 10:00:00,1,Delta Air Lines,Delta Air Lines,True,0.517823,2.25
18467-2511290745--32385-1-10968-2511291421,economy,440,921,ATL,DFW,2025-11-29 13:08:00,2025-11-29 14:21:00,1,Delta Air Lines,Delta Air Lines,True,0.517823,2.22
18467-2511291130--32385-1-10968-2511291833,economy,440,2835,YYZ,ATL,2025-11-29 11:30:00,2025-11-29 13:44:00,1,Delta Air Lines,Delta Air Lines,True,0.517421,2.23
18467-2511291130--32385-1-10968-2511291833,economy,440,436,ATL,DFW,2025-11-29 17:15:00,2025-11-29 18:33:00,1,Delta Air Lines,Delta Air Lines,True,0.517421,2.3
18467-2511291330--32385-1-10910-2511291749,premium_economy,738,2710,YYZ,ATL,2025-11-29 13:30:00,2025-11-29 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.649336,2.25
18467-2511290745--32385-1-10968-2511291215,premium_economy,738,2988,YYZ,ATL,2025-11-29 07:45:00,2025-11-29 10:00:00,1,Delta Air Lines,Delta Air Lines,True,0.494772,2.25
18467-2511290745--32385-1-10968-2511291215,premium_economy,738,414,ATL,DFW,2025-11-29 11:00:00,2025-11-29 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.494772,2.25
18467-2511291330--32385-1-10968-2511291833,premium_economy,608,2710,YYZ,ATL,2025-11-29 13:30:00,2025-11-29 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.25
18467-2511291330--32385-1-10968-2511291833,premium_economy,608,436,ATL,DFW,2025-11-29 17:15:00,2025-11-29 18:33:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.3
18467-2511291130--32385-1-10968-2511291647,premium_economy,645,2835,YYZ,ATL,2025-11-29 11:30:00,2025-11-29 13:44:00,1,Delta Air Lines,Delta Air Lines,True,0.790816,2.23
18467-2511291130--32385-1-10968-2511291647,premium_economy,645,374,ATL,DFW,2025-11-29 15:30:00,2025-11-29 16:47:00,1,Delta Air Lines,Delta Air Lines,True,0.790816,2.28
18467-2511290745--32385-1-10968-2511291421,premium_economy,608,2988,YYZ,ATL,2025-11-29 07:45:00,2025-11-29 10:00:00,1,Delta Air Lines,Delta Air Lines,True,0.456961,2.25
18467-2511290745--32385-1-10968-2511291421,premium_economy,608,921,ATL,DFW,2025-11-29 13:08:00,2025-11-29 14:21:00,1,Delta Air Lines,Delta Air Lines,True,0.456961,2.22
18467-2511290615--32385-1-10968-2511291421,premium_economy,608,2662,YYZ,ATL,2025-11-29 06:15:00,2025-11-29 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.458062,2.33
18467-2511290615--32385-1-10968-2511291421,premium_economy,608,921,ATL,DFW,2025-11-29 13:08:00,2025-11-29 14:21:00,1,Delta Air Lines,Delta Air Lines,True,0.458062,2.22
18467-2511291400--32695-0-10968-2511291642,business,598,1031,YYZ,DFW,2025-11-29 14:00:00,2025-11-29 16:42:00,0,Air Canada,Air Canada,True,0.999,3.7
18467-2511291940--32695-0-10968-2511292222,business,846,1033,YYZ,DFW,2025-11-29 19:40:00,2025-11-29 22:22:00,0,Air Canada,Air Canada,True,0.378574,3.7
18467-2511291820--32573-0-10968-2511292105,business,656,1111,YYZ,DFW,2025-11-29 18:20:00,2025-11-29 21:05:00,0,American Airlines,American Airlines,True,0.410717,3.75
18467-2511291415--32573-0-10968-2511291705,business,656,3993,YYZ,DFW,2025-11-29 14:15:00,2025-11-29 17:05:00,0,American Airlines,Envoy Air,True,0.736891,3.83
18467-2511290754--32573-0-10968-2511291054,business,656,1169,YYZ,DFW,2025-11-29 07:54:00,2025-11-29 10:54:00,0,American Airlines,American Airlines,True,0.56627,4.0
18467-2511290900--32695-1-10968-2511291311,business,1587,5143,YYZ,ORD,2025-11-29 09:00:00,2025-11-29 09:55:00,1,Air Canada,United Airlines,True,0.311168,1.92
18467-2511290900--32695-1-10968-2511291311,business,1587,3658,ORD,DFW,2025-11-29 10:45:00,2025-11-29 13:11:00,1,Air Canada,United Airlines,True,0.311168,2.43
18467-2511291400--32695-1-10968-2511291826,business,1109,507,YYZ,ORD,2025-11-29 14:00:00,2025-11-29 14:51:00,1,Air Canada,Air Canada,True,0.320743,1.85
18467-2511291400--32695-1-10968-2511291826,business,1109,4235,ORD,DFW,2025-11-29 15:52:00,2025-11-29 18:26:00,1,Air Canada,United Airlines,True,0.320743,2.57
18467-2511290800--32695-1-10968-2511291311,business,1109,501,YYZ,ORD,2025-11-29 08:00:00,2025-11-29 08:57:00,1,Air Canada,Air Canada,True,0.303598,1.95
18467-2511290800--32695-1-10968-2511291311,business,1109,3658,ORD,DFW,2025-11-29 10:45:00,2025-11-29 13:11:00,1,Air Canada,United Airlines,True,0.303598,2.43
18467-2511291000--32695-1-10968-2511291554,business,867,8903,YYZ,ORD,2025-11-29 10:00:00,2025-11-29 10:58:00,1,Air Canada,Jazz Aviation,True,0.341374,1.97
18467-2511291000--32695-1-10968-2511291554,business,867,4854,ORD,DFW,2025-11-29 13:20:00,2025-11-29 15:54:00,1,Air Canada,United Airlines,True,0.341374,2.57
18467-2511291200--32695-1-10968-2511291826,business,1109,505,YYZ,ORD,2025-11-29 12:00:00,2025-11-29 12:51:00,1,Air Canada,Air Canada,True,0.270814,1.85
18467-2511291200--32695-1-10968-2511291826,business,1109,4235,ORD,DFW,2025-11-29 15:52:00,2025-11-29 18:26:00,1,Air Canada,United Airlines,True,0.270814,2.57
18467-2511291400--31722-0-10968-2511291642,first,599,8078,YYZ,DFW,2025-11-29 14:00:00,2025-11-29 16:42:00,0,United Airlines,Air Canada,True,0.999,3.7
18467-2511291940--31722-0-10968-2511292222,first,846,8130,YYZ,DFW,2025-11-29 19:40:00,2025-11-29 22:22:00,0,United Airlines,Air Canada,True,0.568692,3.7
18467-2511290900--31722-1-10968-2511291311,first,1499,1538,YYZ,ORD,2025-11-29 09:00:00,2025-11-29 09:55:00,1,United Airlines,United Airlines,True,0.286937,1.92
18467-2511290900--31722-1-10968-2511291311,first,1499,1491,ORD,DFW,2025-11-29 10:45:00,2025-11-29 13:11:00,1,United Airlines,United Airlines,True,0.286937,2.43
18467-2511291330--32385-1-10910-2511291749,first,927,2710,YYZ,ATL,2025-11-29 13:30:00,2025-11-29 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.286409,2.25
18467-2511290745--32385-1-10968-2511291215,first,927,2988,YYZ,ATL,2025-11-29 07:45:00,2025-11-29 10:00:00,1,Delta Air Lines,Delta Air Lines,True,0.294088,2.25
18467-2511290745--32385-1-10968-2511291215,first,927,414,ATL,DFW,2025-11-29 11:00:00,2025-11-29 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.294088,2.25
18467-2511290615--32573-1-10968-2511291046,first,926,3524,YYZ,ORD,2025-11-29 06:15:00,2025-11-29 07:30:00,1,American Airlines,Envoy Air,True,0.305681,2.25
18467-2511290615--32573-1-10968-2511291046,first,926,2421,ORD,DFW,2025-11-29 08:05:00,2025-11-29 10:46:00,1,American Airlines,American Airlines,True,0.305681,2.68
18467-2511290615--32385-1-10910-2511291115,first,933,2662,YYZ,ATL,2025-11-29 06:15:00,2025-11-29 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.285862,2.33
18467-2511301820--32573-0-10968-2511302105,economy,690,1111,YYZ,DFW,2025-11-30 18:20:00,2025-11-30 21:05:00,0,American Airlines,American Airlines,True,0.999,3.75
18467-2511301415--32573-0-10968-2511301705,economy,755,3993,YYZ,DFW,2025-11-30 14:15:00,2025-11-30 17:05:00,0,American Airlines,Envoy Air,True,0.718755,3.83
18467-2511300754--32573-0-10968-2511301054,economy,690,1169,YYZ,DFW,2025-11-30 07:54:00,2025-11-30 10:54:00,0,American Airlines,American Airlines,True,0.845809,4.0
18467-2511301330--31679-1-10910-2511301749,economy,886,7106,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,1,Westjet,Delta Air Lines,True,0.412814,2.25
18467-2511300615--31679-1-10910-2511301115,economy,807,8135,YYZ,ATL,2025-11-30 06:15:00,2025-11-30 08:35:00,1,Westjet,Delta Air Lines,True,0.392109,2.33
18467-2511301800--31679-1-10910-2511302338,economy,761,6768,YYZ,ATL,2025-11-30 18:00:00,2025-11-30 20:21:00,1,Westjet,Delta Air Lines,True,0.363259,2.35
18467-2511301130--31679-1-10910-2511301749,economy,886,6479,YYZ,ATL,2025-11-30 11:30:00,2025-11-30 13:44:00,1,Westjet,Delta Air Lines,True,0.38549,2.23
18467-2511301330--31679-1-10910-2511302338,economy,705,7106,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,1,Westjet,Delta Air Lines,True,0.384948,2.25
18467-2511301330--32385-1-10910-2511301749,premium_economy,1196,2710,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.71494,2.25
18467-2511300745--32385-1-10968-2511301215,premium_economy,902,2988,YYZ,ATL,2025-11-30 07:45:00,2025-11-30 10:00:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.25
18467-2511300745--32385-1-10968-2511301215,premium_economy,902,414,ATL,DFW,2025-11-30 11:00:00,2025-11-30 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.25
18467-2511300615--32385-1-10910-2511301115,premium_economy,860,2662,YYZ,ATL,2025-11-30 06:15:00,2025-11-30 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.799471,2.33
18467-2511301330--32385-1-10968-2511301833,premium_economy,1196,2710,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,1,Delta Air Lines,Delta Air Lines,True,0.518555,2.25
18467-2511301330--32385-1-10968-2511301833,premium_economy,1196,436,ATL,DFW,2025-11-30 17:15:00,2025-11-30 18:33:00,1,Delta Air Lines,Delta Air Lines,True,0.518555,2.3
18467-2511301130--32385-1-10968-2511301647,premium_economy,1196,2835,YYZ,ATL,2025-11-30 11:30:00,2025-11-30 13:44:00,1,Delta Air Lines,Delta Air Lines,True,0.507978,2.23
18467-2511301130--32385-1-10968-2511301647,premium_economy,1196,374,ATL,DFW,2025-11-30 15:30:00,2025-11-30 16:47:00,1,Delta Air Lines,Delta Air Lines,True,0.507978,2.28
18467-2511300615--32385-1-10968-2511301215,premium_economy,807,2662,YYZ,ATL,2025-11-30 06:15:00,2025-11-30 08:35:00,1,Delta Air Lines,Delta Air Lines,True,0.564188,2.33
18467-2511300615--32385-1-10968-2511301215,premium_economy,807,414,ATL,DFW,2025-11-30 11:00:00,2025-11-30 12:15:00,1,Delta Air Lines,Delta Air Lines,True,0.564188,2.25
18467-2511301940--32695-0-10968-2511302222,business,846,1033,YYZ,DFW,2025-11-30 19:40:00,2025-11-30 22:22:00,0,Air Canada,Air Canada,True,0.564531,3.7
18467-2511301400--32695-0-10968-2511301642,business,1088,1031,YYZ,DFW,2025-11-30 14:00:00,2025-11-30 16:42:00,0,Air Canada,Air Canada,True,0.500534,3.7
18467-2511301820--32573-0-10968-2511302105,business,819,1111,YYZ,DFW,2025-11-30 18:20:00,2025-11-30 21:05:00,0,American Airlines,American Airlines,True,0.999,3.75
18467-2511301415--32573-0-10968-2511301705,business,885,3993,YYZ,DFW,2025-11-30 14:15:00,2025-11-30 17:05:00,0,American Airlines,Envoy Air,True,0.849087,3.83
18467-2511300754--32573-0-10968-2511301054,business,819,1169,YYZ,DFW,2025-11-30 07:54:00,2025-11-30 10:54:00,0,American Airlines,American Airlines,True,0.71113,4.0
18467-2511300900--32695-1-10968-2511301311,business,1587,5143,YYZ,ORD,2025-11-30 09:00:00,2025-11-30 09:55:00,1,Air Canada,United Airlines,True,0.369216,1.92
18467-2511300900--32695-1-10968-2511301311,business,1587,3658,ORD,DFW,2025-11-30 10:45:00,2025-11-30 13:11:00,1,Air Canada,United Airlines,True,0.369216,2.43
18467-2511301400--32695-1-10968-2511301826,business,1587,507,YYZ,ORD,2025-11-30 14:00:00,2025-11-30 14:51:00,1,Air Canada,Air Canada,True,0.330979,1.85
18467-2511301400--32695-1-10968-2511301826,business,1587,4235,ORD,DFW,2025-11-30 15:52:00,2025-11-30 18:26:00,1,Air Canada,United Airlines,True,0.330979,2.57
18467-2511300700--32695-1-10968-2511301132,business,1587,5141,YYZ,ORD,2025-11-30 07:00:00,2025-11-30 07:55:00,1,Air Canada,United Airlines,True,0.301567,1.92
