itinerary_id,stop_count,duration_in_hours,one_way_price_candollar,cabin_class_id,operating_airline_id,marketing_airline_id
18467-2506131100--31722-1-10968-2506131522,1,2.02,420,cc1,al12,al15
18467-2506131100--31722-1-10968-2506131522,1,2.62,420,cc1,al15,al15
18467-2506130900--31722-1-10968-2506131324,1,1.98,420,cc1,al15,al15
18467-2506130900--31722-1-10968-2506131324,1,2.65,420,cc1,al15,al15
18467-2506130815--31722-1-10968-2506131324,1,1.9,420,cc1,al8,al15
18467-2506130815--31722-1-10968-2506131324,1,2.65,420,cc1,al15,al15
18467-2506130600--32385-1-10910-2506131115,1,2.33,413,cc1,al4,al4
18467-2506130745--32385-1-10910-2506131357,1,2.25,413,cc1,al4,al4
18467-2506131130--32385-1-10910-2506131534,1,2.23,608,cc2,al4,al4
18467-2506130600--32385-1-10968-2506131015,1,2.33,581,cc2,al4,al4
18467-2506130600--32385-1-10968-2506131015,1,2.25,581,cc2,al4,al4
18467-2506130745--32385-1-10968-2506131215,1,2.25,608,cc2,al4,al4
18467-2506130745--32385-1-10968-2506131215,1,2.25,608,cc2,al4,al4
18467-2506131855--32385-1-10910-2506132338,1,2.35,608,cc2,al4,al4
18467-2506131855--32385-1-10968-2506140001,1,2.35,608,cc2,al4,al4
18467-2506131855--32385-1-10968-2506140001,1,2.27,608,cc2,al4,al4
18467-2506130600--32385-1-10910-2506131115,1,2.33,581,cc2,al4,al4
18467-2506130659--32573-0-10968-2506130924,0,3.42,556,cc3,al2,al2
18467-2506131735--32573-0-10968-2506132000,0,3.42,668,cc3,al2,al2
18467-2506131330--32573-0-10968-2506131555,0,3.42,802,cc3,al2,al2
18467-2506130820--32695-0-10968-2506131054,0,3.57,598,cc3,al3,al3
18467-2506131640--32695-0-10968-2506131914,0,3.57,1189,cc3,al3,al3
18467-2506131000--32695-1-10968-2506131522,1,1.9,868,cc3,al8,al3
18467-2506131000--32695-1-10968-2506131522,1,2.62,868,cc3,al15,al3
18467-2506131715--32695-1-10968-2506132245,1,2.0,868,cc3,al15,al3
18467-2506131715--32695-1-10968-2506132245,1,2.65,868,cc3,al15,al3
18467-2506131300--32695-1-10968-2506131858,1,2.02,620,cc3,al12,al3
18467-2506131300--32695-1-10968-2506131858,1,2.63,620,cc3,al15,al3
18467-2506130900--32695-1-10968-2506131522,1,1.98,868,cc3,al15,al3
18467-2506130900--32695-1-10968-2506131522,1,2.62,868,cc3,al15,al3
18467-2506130700--32695-1-10968-2506131324,1,1.98,620,cc3,al15,al3
18467-2506130700--32695-1-10968-2506131324,1,2.65,620,cc3,al15,al3
18467-2506130820--31722-0-10968-2506131054,0,3.57,596,cc4,al3,al15
18467-2506131640--31722-0-10968-2506131914,0,3.57,1183,cc4,al3,al15
18467-2506131130--32385-1-10910-2506131534,1,2.23,797,cc4,al4,al4
18467-2506131100--31722-1-10968-2506131522,1,2.02,618,cc4,al12,al15
18467-2506131100--31722-1-10968-2506131522,1,2.62,618,cc4,al15,al15
18467-2506130700--31722-1-10968-2506131124,1,1.98,618,cc4,al15,al15
18467-2506130700--31722-1-10968-2506131124,1,2.65,618,cc4,al15,al15
18467-2506130635--32573-1-10968-2506131112,1,1.92,690,cc4,al5,al2
18467-2506130635--32573-1-10968-2506131112,1,2.63,690,cc4,al2,al2
18467-2506130600--32385-1-10910-2506131115,1,2.33,770,cc4,al4,al4
18467-2506131845--32573-1-10968-2506140041,1,1.92,607,cc4,al5,al2
18467-2506131845--32573-1-10968-2506140041,1,2.6,607,cc4,al2,al2
18467-2506131300--31722-1-10968-2506131858,1,2.02,618,cc4,al12,al15
18467-2506131300--31722-1-10968-2506131858,1,2.63,618,cc4,al15,al15
"18390-2506140910--31954,-31825-3-10968-2506142219",3,0.98,618,cc1,al10,al11
"18390-2506140700--31954,-31825-3-10968-2506142219",3,0.98,618,cc1,al10,al11
18467-2506140600--32385-1-10968-2506141015,1,2.33,581,cc2,al4,al4
18467-2506140600--32385-1-10968-2506141015,1,2.25,581,cc2,al4,al4
18467-2506140745--32385-1-10968-2506141215,1,2.25,581,cc2,al4,al4
18467-2506140745--32385-1-10968-2506141215,1,2.25,581,cc2,al4,al4
18467-2506141320--32385-1-10968-2506141833,1,2.28,808,cc2,al4,al4
18467-2506141320--32385-1-10968-2506141833,1,2.3,808,cc2,al4,al4
18467-2506140600--32385-1-10910-2506141115,1,2.33,581,cc2,al4,al4
18467-2506141130--32385-1-10968-2506141647,1,2.23,808,cc2,al4,al4
18467-2506141130--32385-1-10968-2506141647,1,2.28,808,cc2,al4,al4
18467-2506141330--32573-0-10968-2506141555,0,3.42,668,cc3,al2,al2
18467-2506140659--32573-0-10968-2506140924,0,3.42,556,cc3,al2,al2
18467-2506141735--32573-0-10968-2506142000,0,3.42,668,cc3,al2,al2
18467-2506140820--31722-0-10968-2506141054,0,3.57,596,cc4,al3,al15
18467-2506141640--31722-0-10968-2506141914,0,3.57,842,cc4,al3,al15
18467-2506141325--32573-1-10968-2506141734,1,1.92,578,cc4,al5,al2
18467-2506141325--32573-1-10968-2506141734,1,2.4,578,cc4,al2,al2
18467-2506141100--31722-1-10968-2506141522,1,2.02,618,cc4,al13,al15
18467-2506141100--31722-1-10968-2506141522,1,2.62,618,cc4,al15,al15
18467-2506140900--31722-1-10968-2506141324,1,1.98,618,cc4,al15,al15
18467-2506140900--31722-1-10968-2506141324,1,2.65,618,cc4,al15,al15
18467-2506140700--31722-1-10968-2506141124,1,1.98,618,cc4,al15,al15
18467-2506140700--31722-1-10968-2506141124,1,2.65,618,cc4,al15,al15
18467-2506140635--32573-1-10968-2506141112,1,1.92,578,cc4,al5,al2
18467-2506140635--32573-1-10968-2506141112,1,2.63,578,cc4,al2,al2
18467-2506141145--32573-1-10968-2506141734,1,1.92,578,cc4,al5,al2
18467-2506141145--32573-1-10968-2506141734,1,2.4,578,cc4,al2,al2
18467-2506151330--32573-0-10968-2506151555,0,3.42,449,cc1,al2,al2
18467-2506151735--32573-0-10968-2506152000,0,3.42,449,cc1,al2,al2
18467-2506150659--32573-0-10968-2506150924,0,3.42,449,cc1,al2,al2
18467-2506151640--31722-0-10968-2506151914,0,3.57,398,cc1,al3,al15
18467-2506150820--31722-0-10968-2506151054,0,3.57,398,cc1,al3,al15
18467-2506150600--32385-1-10968-2506151015,1,2.33,413,cc1,al4,al4
18467-2506150600--32385-1-10968-2506151015,1,2.25,413,cc1,al4,al4
18467-2506150900--31722-1-10968-2506151324,1,1.98,420,cc1,al15,al15
18467-2506150900--31722-1-10968-2506151324,1,2.65,420,cc1,al15,al15
18467-2506150600--32385-1-10910-2506151115,1,2.33,413,cc1,al4,al4
18467-2506151130--32385-1-10910-2506151534,1,2.23,808,cc2,al4,al4
18467-2506150600--32385-1-10968-2506151015,1,2.33,581,cc2,al4,al4
18467-2506150600--32385-1-10968-2506151015,1,2.25,581,cc2,al4,al4
18467-2506151320--32385-1-10910-2506151749,1,2.28,808,cc2,al4,al4
18467-2506150745--32385-1-10968-2506151215,1,2.25,608,cc2,al4,al4
18467-2506150745--32385-1-10968-2506151215,1,2.25,608,cc2,al4,al4
18467-2506151710--32385-1-10968-2506152211,1,2.28,645,cc2,al4,al4
18467-2506151710--32385-1-10968-2506152211,1,2.27,645,cc2,al4,al4
18467-2506150600--32385-1-10910-2506151115,1,2.33,581,cc2,al4,al4
18467-2506151710--32385-1-10968-2506160001,1,2.28,581,cc2,al4,al4
18467-2506151710--32385-1-10968-2506160001,1,2.27,581,cc2,al4,al4
18467-2506150659--32573-0-10968-2506150924,0,3.42,579,cc3,al2,al2
18467-2506151735--32573-0-10968-2506152000,0,3.42,824,cc3,al2,al2
18467-2506151330--32573-0-10968-2506151555,0,3.42,1183,cc3,al2,al2
18467-2506150820--32695-0-10968-2506151054,0,3.57,598,cc3,al3,al3
18467-2506151640--32695-0-10968-2506151914,0,3.57,1088,cc3,al3,al3
18467-2506150815--32695-1-10968-2506151324,1,1.9,1110,cc3,al8,al3
18467-2506150815--32695-1-10968-2506151324,1,2.65,1110,cc3,al15,al3
18467-2506151600--32695-1-10968-2506152144,1,1.35,1573,cc3,al3,al3
18467-2506151600--32695-1-10968-2506152144,1,4.32,1573,cc3,al3,al3
18467-2506151630--32695-1-10968-2506152245,1,1.9,1385,cc3,al8,al3
18467-2506151630--32695-1-10968-2506152245,1,2.65,1385,cc3,al15,al3
18390-2506151525--32695-1-10968-2506152144,1,1.28,1047,cc3,al8,al3
18390-2506151525--32695-1-10968-2506152144,1,4.32,1047,cc3,al3,al3
18467-2506151500--32695-1-10968-2506152144,1,1.35,1095,cc3,al3,al3
18467-2506151500--32695-1-10968-2506152144,1,4.32,1095,cc3,al3,al3
18467-2506150820--31722-0-10968-2506151054,0,3.57,596,cc4,al3,al15
18467-2506151640--31722-0-10968-2506151914,0,3.57,1049,cc4,al3,al15
18467-2506151130--32385-1-10910-2506151534,1,2.23,997,cc4,al4,al4
18467-2506150600--32385-1-10968-2506151015,1,2.33,770,cc4,al4,al4
18467-2506150600--32385-1-10968-2506151015,1,2.25,770,cc4,al4,al4
18467-2506150900--31722-1-10968-2506151324,1,1.98,824,cc4,al15,al15
18467-2506150900--31722-1-10968-2506151324,1,2.65,824,cc4,al15,al15
18467-2506150600--32385-1-10910-2506151115,1,2.33,770,cc4,al4,al4
18467-2506150745--32385-1-10910-2506151357,1,2.25,797,cc4,al4,al4
"18390-2506160910--31954,-31825-3-10968-2506162219",3,0.98,599,cc1,al10,al11
"18390-2506160700--31954,-31825-3-10968-2506162219",3,0.98,599,cc1,al10,al11
18467-2506161130--32385-1-10910-2506161534,1,2.23,902,cc2,al4,al4
18467-2506160600--32385-1-10968-2506161015,1,2.33,745,cc2,al4,al4
18467-2506160600--32385-1-10968-2506161015,1,2.25,745,cc2,al4,al4
18467-2506161320--32385-1-10910-2506161749,1,2.28,860,cc2,al4,al4
18467-2506160745--32385-1-10968-2506161215,1,2.25,860,cc2,al4,al4
18467-2506160745--32385-1-10968-2506161215,1,2.25,860,cc2,al4,al4
18467-2506161855--32385-1-10910-2506162338,1,2.35,608,cc2,al4,al4
18467-2506161710--32385-1-10968-2506162211,1,2.28,745,cc2,al4,al4
18467-2506161710--32385-1-10968-2506162211,1,2.27,745,cc2,al4,al4
18467-2506161855--32385-1-10968-2506170001,1,2.35,608,cc2,al4,al4
18467-2506161855--32385-1-10968-2506170001,1,2.27,608,cc2,al4,al4
18467-2506161735--32573-0-10968-2506162000,0,3.42,556,cc3,al2,al2
18467-2506160659--32573-0-10968-2506160924,0,3.42,556,cc3,al2,al2
18467-2506161330--32573-0-10968-2506161555,0,3.42,802,cc3,al2,al2
18467-2506160820--32695-0-10968-2506161054,0,3.57,846,cc3,al3,al3
18467-2506161640--32695-0-10968-2506161914,0,3.57,846,cc3,al3,al3
18467-2506161410--32695-1-10968-2506161858,1,1.92,1588,cc3,al3,al3
18467-2506161410--32695-1-10968-2506161858,1,2.63,1588,cc3,al15,al3
18467-2506160815--32695-1-10968-2506161324,1,1.9,1588,cc3,al8,al3
18467-2506160815--32695-1-10968-2506161324,1,2.65,1588,cc3,al15,al3
18467-2506161000--32695-1-10968-2506161522,1,1.9,1588,cc3,al8,al3
18467-2506161000--32695-1-10968-2506161522,1,2.62,1588,cc3,al15,al3
18467-2506161300--32695-1-10968-2506161858,1,2.02,1588,cc3,al12,al3
18467-2506161300--32695-1-10968-2506161858,1,2.63,1588,cc3,al15,al3
18467-2506160900--32695-1-10968-2506161522,1,1.98,1588,cc3,al15,al3
18467-2506160900--32695-1-10968-2506161522,1,2.62,1588,cc3,al15,al3
18467-2506161640--31722-0-10968-2506161914,0,3.57,842,cc4,al3,al15
18467-2506160820--31722-0-10968-2506161054,0,3.57,842,cc4,al3,al15
18467-2506161145--32573-1-10968-2506161545,1,1.92,1183,cc4,al5,al2
18467-2506161145--32573-1-10968-2506161545,1,2.5,1183,cc4,al2,al2
18467-2506161130--32385-1-10910-2506161534,1,2.23,1091,cc4,al4,al4
18467-2506160635--32573-1-10968-2506161112,1,1.92,824,cc4,al5,al2
18467-2506160635--32573-1-10968-2506161112,1,2.63,824,cc4,al2,al2
18467-2506171330--32573-0-10968-2506171555,0,3.42,427,cc1,al2,al2
18467-2506171735--32573-0-10968-2506172000,0,3.42,427,cc1,al2,al2
18467-2506170659--32573-0-10968-2506170924,0,3.42,427,cc1,al2,al2
18467-2506171130--32385-1-10968-2506171647,1,2.23,440,cc1,al4,al4
18467-2506171130--32385-1-10968-2506171647,1,2.28,440,cc1,al4,al4
18467-2506170745--32385-1-10910-2506171357,1,2.25,440,cc1,al4,al4
18467-2506171130--32385-1-10910-2506171534,1,2.23,608,cc2,al4,al4
18467-2506170600--32385-1-10968-2506171015,1,2.33,608,cc2,al4,al4
18467-2506170600--32385-1-10968-2506171015,1,2.25,608,cc2,al4,al4
18467-2506171320--32385-1-10910-2506171749,1,2.28,608,cc2,al4,al4
18467-2506170745--32385-1-10968-2506171215,1,2.25,608,cc2,al4,al4
18467-2506170745--32385-1-10968-2506171215,1,2.25,608,cc2,al4,al4
18467-2506171320--32385-1-10968-2506171833,1,2.28,608,cc2,al4,al4
18467-2506171320--32385-1-10968-2506171833,1,2.3,608,cc2,al4,al4
18467-2506171130--32385-1-10968-2506171647,1,2.23,608,cc2,al4,al4
18467-2506171130--32385-1-10968-2506171647,1,2.28,608,cc2,al4,al4
18467-2506170659--32573-0-10968-2506170924,0,3.42,556,cc3,al2,al2
18467-2506171735--32573-0-10968-2506172000,0,3.42,802,cc3,al2,al2
18467-2506171330--32573-0-10968-2506171555,0,3.42,1161,cc3,al2,al2
18467-2506171640--32695-0-10968-2506171914,0,3.57,677,cc3,al3,al3
18467-2506170820--32695-0-10968-2506171054,0,3.57,846,cc3,al3,al3
18467-2506170815--32695-1-10968-2506171324,1,1.9,1110,cc3,al8,al3
18467-2506170815--32695-1-10968-2506171324,1,2.65,1110,cc3,al15,al3
18467-2506171000--32695-1-10968-2506171522,1,1.9,1110,cc3,al8,al3
18467-2506171000--32695-1-10968-2506171522,1,2.62,1110,cc3,al15,al3
18467-2506171630--32695-1-10968-2506172245,1,1.9,969,cc3,al8,al3
18467-2506171630--32695-1-10968-2506172245,1,2.65,969,cc3,al15,al3
18467-2506170900--32695-1-10968-2506171522,1,1.98,868,cc3,al15,al3
18467-2506170900--32695-1-10968-2506171522,1,2.62,868,cc3,al15,al3
18467-2506170700--32695-1-10968-2506171324,1,1.98,620,cc3,al15,al3
18467-2506170700--32695-1-10968-2506171324,1,2.65,620,cc3,al15,al3
18467-2506171640--31722-0-10968-2506171914,0,3.57,685,cc4,al3,al15
18467-2506170820--31722-0-10968-2506171054,0,3.57,842,cc4,al3,al15
18467-2506171100--31722-1-10968-2506171522,1,2.02,618,cc4,al12,al15
18467-2506171100--31722-1-10968-2506171522,1,2.62,618,cc4,al15,al15
18467-2506170700--31722-1-10968-2506171124,1,1.98,618,cc4,al15,al15
18467-2506170700--31722-1-10968-2506171124,1,2.65,618,cc4,al15,al15
18467-2506171845--32573-1-10968-2506180041,1,1.92,607,cc4,al5,al2
18467-2506171845--32573-1-10968-2506180041,1,2.6,607,cc4,al2,al2
18467-2506171515--32573-1-10968-2506172125,1,1.92,607,cc4,al5,al2
18467-2506171515--32573-1-10968-2506172125,1,2.77,607,cc4,al2,al2
18467-2506181330--32573-0-10968-2506181555,0,3.42,427,cc1,al2,al2
18467-2506181735--32573-0-10968-2506182000,0,3.42,427,cc1,al2,al2
18467-2506180659--32573-0-10968-2506180924,0,3.42,427,cc1,al2,al2
18467-2506181130--32385-1-10910-2506181534,1,2.23,808,cc2,al4,al4
18467-2506180600--32385-1-10968-2506181015,1,2.33,608,cc2,al4,al4
18467-2506180600--32385-1-10968-2506181015,1,2.25,608,cc2,al4,al4
18467-2506181320--32385-1-10910-2506181749,1,2.28,808,cc2,al4,al4
18467-2506180600--32385-1-10910-2506181115,1,2.33,608,cc2,al4,al4
18467-2506180830--32695-0-10968-2506181052,0,3.37,598,cc3,al3,al3
18467-2506181640--32695-0-10968-2506181902,0,3.37,846,cc3,al3,al3
18467-2506180659--32573-0-10968-2506180924,0,3.42,556,cc3,al2,al2
18467-2506181735--32573-0-10968-2506182000,0,3.42,668,cc3,al2,al2
18467-2506181330--32573-0-10968-2506181555,0,3.42,802,cc3,al2,al2
18467-2506180815--32695-1-10968-2506181324,1,1.88,868,cc3,al8,al3
18467-2506180815--32695-1-10968-2506181324,1,2.65,868,cc3,al15,al3
18467-2506181820--32695-1-10968-2506182359,1,3.67,868,cc3,al3,al3
18467-2506181820--32695-1-10968-2506182359,1,2.07,868,cc3,al15,al3
18467-2506180900--32695-1-10968-2506181522,1,1.98,620,cc3,al15,al3
18467-2506180900--32695-1-10968-2506181522,1,2.62,620,cc3,al15,al3
18467-2506180700--32695-1-10968-2506181324,1,1.98,620,cc3,al15,al3
18467-2506180700--32695-1-10968-2506181324,1,2.65,620,cc3,al15,al3
18467-2506181015--32695-1-10968-2506181652,1,3.73,620,cc3,al15,al3
18467-2506181015--32695-1-10968-2506181652,1,2.07,620,cc3,al15,al3
18467-2506180830--31722-0-10968-2506181052,0,3.37,596,cc4,al3,al15
18467-2506181640--31722-0-10968-2506181902,0,3.37,842,cc4,al3,al15
18467-2506181145--32573-1-10968-2506181545,1,1.92,824,cc4,al5,al2
18467-2506181145--32573-1-10968-2506181545,1,2.5,824,cc4,al2,al2
18467-2506181325--32573-1-10968-2506181734,1,1.92,690,cc4,al5,al2
18467-2506181325--32573-1-10968-2506181734,1,2.4,690,cc4,al2,al2
18467-2506180900--31722-1-10968-2506181324,1,1.98,618,cc4,al15,al15
18467-2506180900--31722-1-10968-2506181324,1,2.65,618,cc4,al15,al15
18467-2506180700--31722-1-10968-2506181124,1,1.98,618,cc4,al15,al15
18467-2506180700--31722-1-10968-2506181124,1,2.65,618,cc4,al15,al15
18467-2506180635--32573-1-10968-2506181112,1,1.92,690,cc4,al5,al2
18467-2506180635--32573-1-10968-2506181112,1,2.63,690,cc4,al2,al2
18467-2506181145--32573-1-10968-2506181734,1,1.92,690,cc4,al5,al2
18467-2506181145--32573-1-10968-2506181734,1,2.4,690,cc4,al2,al2
18467-2506191330--32573-0-10968-2506191555,0,3.42,427,cc1,al2,al2
18467-2506191735--32573-0-10968-2506192000,0,3.42,427,cc1,al2,al2
18467-2506190659--32573-0-10968-2506190924,0,3.42,427,cc1,al2,al2
18467-2506191710--32385-1-10968-2506200001,1,2.28,440,cc1,al4,al4
18467-2506191710--32385-1-10968-2506200001,1,2.27,440,cc1,al4,al4
18467-2506191130--32385-1-10910-2506191534,1,2.23,860,cc2,al4,al4
18467-2506190600--32385-1-10968-2506191015,1,2.33,808,cc2,al4,al4
18467-2506190600--32385-1-10968-2506191015,1,2.25,808,cc2,al4,al4
18467-2506191320--32385-1-10910-2506191749,1,2.28,808,cc2,al4,al4
18467-2506190745--32385-1-10968-2506191215,1,2.25,808,cc2,al4,al4
18467-2506190745--32385-1-10968-2506191215,1,2.25,808,cc2,al4,al4
18467-2506191855--32385-1-10910-2506192338,1,2.35,808,cc2,al4,al4
18467-2506191710--32385-1-10968-2506192211,1,2.28,739,cc2,al4,al4
18467-2506191710--32385-1-10968-2506192211,1,2.27,739,cc2,al4,al4
18467-2506191640--32695-0-10968-2506191902,0,3.37,790,cc3,al3,al3
18467-2506190830--32695-0-10968-2506191052,0,3.37,846,cc3,al3,al3
18467-2506191330--32573-0-10968-2506191555,0,3.42,668,cc3,al2,al2
18467-2506190659--32573-0-10968-2506190924,0,3.42,668,cc3,al2,al2
18467-2506191735--32573-0-10968-2506192000,0,3.42,802,cc3,al2,al2
18467-2506190815--32695-1-10968-2506191324,1,1.88,1110,cc3,al8,al3
18467-2506190815--32695-1-10968-2506191324,1,2.65,1110,cc3,al15,al3
18467-2506191000--32695-1-10968-2506191522,1,1.88,1110,cc3,al8,al3
18467-2506191000--32695-1-10968-2506191522,1,2.62,1110,cc3,al15,al3
18467-2506191300--32695-1-10968-2506191858,1,2.02,699,cc3,al12,al3
18467-2506191300--32695-1-10968-2506191858,1,2.63,699,cc3,al15,al3
18467-2506190900--32695-1-10968-2506191522,1,1.98,620,cc3,al15,al3
18467-2506190900--32695-1-10968-2506191522,1,2.62,620,cc3,al15,al3
18467-2506190700--32695-1-10968-2506191324,1,1.98,620,cc3,al15,al3
18467-2506190700--32695-1-10968-2506191324,1,2.65,620,cc3,al15,al3
18467-2506191640--31722-0-10968-2506191902,0,3.37,842,cc4,al3,al15
18467-2506190830--31722-0-10968-2506191052,0,3.37,842,cc4,al3,al15
18467-2506191100--31722-1-10968-2506191522,1,2.02,618,cc4,al12,al15
18467-2506191100--31722-1-10968-2506191522,1,2.62,618,cc4,al15,al15
18467-2506190900--31722-1-10968-2506191324,1,1.98,618,cc4,al15,al15
18467-2506190900--31722-1-10968-2506191324,1,2.65,618,cc4,al15,al15
18467-2506190700--31722-1-10968-2506191124,1,1.98,618,cc4,al15,al15
18467-2506190700--31722-1-10968-2506191124,1,2.65,618,cc4,al15,al15
18467-2506191145--32573-1-10968-2506191734,1,1.92,757,cc4,al5,al2
18467-2506191145--32573-1-10968-2506191734,1,2.4,757,cc4,al2,al2
18467-2506191300--31722-1-10968-2506191858,1,2.02,666,cc4,al12,al15
18467-2506191300--31722-1-10968-2506191858,1,2.63,666,cc4,al15,al15
18467-2506201735--32573-0-10968-2506202000,0,3.42,427,cc1,al2,al2
18467-2506201330--32573-0-10968-2506201555,0,3.42,456,cc1,al2,al2
18467-2506200659--32573-0-10968-2506200924,0,3.42,427,cc1,al2,al2
18467-2506201130--32385-1-10910-2506201534,1,2.23,440,cc1,al4,al4
18467-2506201130--31679-1-10910-2506201534,1,2.23,489,cc1,al4,al16
18467-2506200600--32385-1-10968-2506201015,1,2.33,440,cc1,al4,al4
18467-2506200600--32385-1-10968-2506201015,1,2.25,440,cc1,al4,al4
18467-2506200600--32385-1-10910-2506201115,1,2.33,440,cc1,al4,al4
18467-2506200745--32385-1-10910-2506201357,1,2.25,440,cc1,al4,al4
18467-2506201559--32385-2-10968-2506210001,2,2.27,440,cc1,al4,al4
18467-2506201130--32385-1-10910-2506201534,1,2.23,608,cc2,al4,al4
18467-2506200600--32385-1-10968-2506201015,1,2.33,608,cc2,al4,al4
18467-2506200600--32385-1-10968-2506201015,1,2.25,608,cc2,al4,al4
18467-2506201320--32385-1-10910-2506201749,1,2.28,808,cc2,al4,al4
18467-2506200745--32385-1-10968-2506201215,1,2.25,739,cc2,al4,al4
18467-2506200745--32385-1-10968-2506201215,1,2.25,739,cc2,al4,al4
18467-2506201855--32385-1-10910-2506202338,1,2.35,808,cc2,al4,al4
18467-2506200600--32385-1-10910-2506201115,1,2.33,608,cc2,al4,al4
18467-2506200745--32385-1-10910-2506201357,1,2.25,608,cc2,al4,al4
18467-2506201559--32385-2-10968-2506210001,2,2.27,608,cc2,al4,al4
18467-2506200830--32695-0-10968-2506201052,0,3.37,598,cc3,al3,al3
18467-2506201640--32695-0-10968-2506201902,0,3.37,1088,cc3,al3,al3
18467-2506201735--32573-0-10968-2506202000,0,3.42,668,cc3,al2,al2
18467-2506200659--32573-0-10968-2506200924,0,3.42,668,cc3,al2,al2
18467-2506201330--32573-0-10968-2506201555,0,3.42,1161,cc3,al2,al2
18467-2506200815--32695-1-10968-2506201324,1,1.88,1110,cc3,al8,al3
18467-2506200815--32695-1-10968-2506201324,1,2.65,1110,cc3,al15,al3
18467-2506201000--32695-1-10968-2506201522,1,1.88,1110,cc3,al8,al3
18467-2506201000--32695-1-10968-2506201522,1,2.62,1110,cc3,al15,al3
18467-2506200900--32695-1-10968-2506201522,1,1.98,1110,cc3,al15,al3
18467-2506200900--32695-1-10968-2506201522,1,2.62,1110,cc3,al15,al3
18467-2506200700--32695-1-10968-2506201324,1,1.98,868,cc3,al15,al3
18467-2506200700--32695-1-10968-2506201324,1,2.65,868,cc3,al15,al3
18467-2506201015--32695-1-10968-2506201652,1,3.73,1110,cc3,al15,al3
18467-2506201015--32695-1-10968-2506201652,1,2.07,1110,cc3,al15,al3
18467-2506200830--31722-0-10968-2506201052,0,3.37,596,cc4,al3,al15
18467-2506201640--31722-0-10968-2506201902,0,3.37,1049,cc4,al3,al15
18467-2506201325--32573-1-10968-2506201734,1,1.92,824,cc4,al5,al2
18467-2506201325--32573-1-10968-2506201734,1,2.4,824,cc4,al2,al2
18467-2506200600--32385-1-10968-2506201015,1,2.33,797,cc4,al4,al4
18467-2506200600--32385-1-10968-2506201015,1,2.25,797,cc4,al4,al4
18467-2506201100--31722-1-10968-2506201522,1,2.02,666,cc4,al12,al15
18467-2506201100--31722-1-10968-2506201522,1,2.62,666,cc4,al15,al15
18467-2506200700--31722-1-10968-2506201124,1,1.98,803,cc4,al15,al15
18467-2506200700--31722-1-10968-2506201124,1,2.65,803,cc4,al15,al15
18467-2506201845--32573-1-10968-2506202311,1,1.92,690,cc4,al5,al2
18467-2506201845--32573-1-10968-2506202311,1,2.52,690,cc4,al2,al2
18467-2506200600--32385-1-10910-2506201115,1,2.33,797,cc4,al4,al4
