itinerary_id,itineraries
it5554,18467-2510241710--32385-1-10968-2510250001
it5555,18467-2510240600--32385-1-10968-2510241015
it5556,18467-2510241320--32385-1-10910-2510241749
it5557,18467-2510240745--32385-1-10968-2510241215
it5558,18467-2510241855--32385-1-10910-2510242338
it5559,18467-2510241710--32385-1-10968-2510242211
it5560,18467-2510241635--32695-0-10968-2510241857
it5561,18467-2510240820--32695-0-10968-2510241042
it5562,18467-2510241829--32573-0-10968-2510242105
it5563,18467-2510240814--32573-0-10968-2510241054
it5564,18467-2510241324--32573-0-10968-2510241609
it5565,18467-2510241400--32695-1-10968-2510241826
it5566,18467-2510240700--32695-1-10968-2510241150
it5567,18467-2510240815--32695-1-10968-2510241311
it5568,18467-2510241000--32695-1-10968-2510241519
it5569,18467-2510241300--32695-1-10968-2510241826
it5570,18467-2510241500--32573-1-10968-2510241933
it5571,18467-2510240700--31722-1-10968-2510241150
it5572,18467-2510250600--32385-1-10968-2510251015
it5573,18467-2510251320--32385-1-10910-2510251749
it5574,18467-2510251320--31679-1-10910-2510251749
it5575,18467-2510250745--32385-1-10968-2510251215
it5576,18467-2510251855--32385-1-10910-2510252338
it5577,18467-2510251130--32385-1-10968-2510251647
it5578,18467-2510251710--32385-1-10968-2510252211
it5579,18467-2510251855--32385-1-10968-2510260001
it5580,18467-2510251635--32695-0-10968-2510251857
it5581,18467-2510250820--32695-0-10968-2510251042
it5582,18467-2510251829--32573-0-10968-2510252105
it5583,18467-2510250814--32573-0-10968-2510251054
it5584,18467-2510251324--32573-0-10968-2510251609
it5585,18467-2510251400--32695-1-10968-2510251826
it5586,18467-2510250700--32695-1-10968-2510251150
it5587,18467-2510251000--32695-1-10968-2510251519
it5588,18467-2510251200--32695-1-10968-2510251826
it5589,18467-2510250815--32695-1-10968-2510251519
it5590,18467-2510250820--31722-0-10968-2510251042
it5591,18467-2510251635--31722-0-10968-2510251857
it5592,18467-2510251320--32573-1-10968-2510251755
it5593,18467-2510250630--32573-1-10968-2510251127
it5594,18467-2510251155--32573-1-10968-2510251755
it5595,18467-2510261829--32573-0-10968-2510262105
it5596,18467-2510260814--32573-0-10968-2510261054
it5597,18467-2510261324--32573-0-10968-2510261609
it5598,18467-2510260600--32385-1-10968-2510261015
it5599,18467-2510261320--32385-1-10910-2510261749
it5600,18467-2510260745--32385-1-10968-2510261215
it5601,18467-2510261320--32385-1-10968-2510261833
it5602,18467-2510260600--32385-1-10910-2510261115
it5603,18467-2510261855--32385-1-10910-2510262338
it5604,18467-2510261130--32385-1-10968-2510261647
it5605,18467-2510261400--32695-0-10968-2510261642
it5606,18467-2510261940--32695-0-10968-2510262222
it5607,18467-2510260900--32695-1-10968-2510261311
it5608,18467-2510261400--32695-1-10968-2510261826
it5609,18467-2510260700--32695-1-10968-2510261132
it5610,18467-2510261100--32695-1-10968-2510261554
it5611,18467-2510261000--32695-1-10968-2510261554
it5612,18467-2510261400--31722-0-10968-2510261642
it5613,18467-2510261940--31722-0-10968-2510262222
it5614,18467-2510261500--32573-1-10968-2510261933
it5615,18467-2510271829--32573-0-10968-2510272105
it5616,18467-2510270814--32573-0-10968-2510271054
it5617,18467-2510271400--31722-0-10968-2510271642
it5618,18467-2510271940--31722-0-10968-2510272222
it5619,18467-2510271324--32573-0-10968-2510271609
it5620,18467-2510271320--32385-1-10910-2510271749
it5621,18467-2510271320--32385-1-10968-2510271833
it5622,18467-2510271155--32573-1-10968-2510271755
it5623,18467-2510270600--32385-1-10968-2510271015
it5624,18467-2510270745--32385-1-10968-2510271215
it5625,18467-2510271855--32385-1-10910-2510272338
it5626,18467-2510271855--32385-1-10968-2510280001
it5627,18467-2510271130--32385-1-10968-2510271647
it5628,18467-2510271400--32695-0-10968-2510271642
it5629,18467-2510271940--32695-0-10968-2510272222
it5630,18467-2510270900--32695-1-10968-2510271311
it5631,18467-2510271400--32695-1-10968-2510271826
it5632,18467-2510270700--32695-1-10968-2510271132
it5633,18467-2510271100--32695-1-10968-2510271554
it5634,18467-2510271730--32695-1-10968-2510272224
it5635,18467-2510271500--32573-1-10968-2510271933
it5636,18467-2510271320--32573-1-10968-2510271933
it5637,18467-2510271155--32573-1-10968-2510271933
it5638,18467-2510280600--32385-1-10968-2510281015
it5639,18467-2510280600--31679-1-10968-2510281015
it5640,18467-2510281320--32385-1-10910-2510281749
it5641,18467-2510281320--31679-1-10910-2510281749
it5642,18467-2510280745--32385-1-10968-2510281215
it5643,18467-2510281855--32385-1-10910-2510282338
it5644,18467-2510281320--32385-1-10968-2510281833
it5645,18467-2510281130--32385-1-10968-2510281647
it5646,18467-2510281710--32385-1-10968-2510282211
it5647,18467-2510281829--32573-0-10968-2510282105
it5648,18467-2510280814--32573-0-10968-2510281054
it5649,18467-2510281400--32695-0-10968-2510281642
it5650,18467-2510281940--32695-0-10968-2510282222
it5651,18467-2510281324--32573-0-10968-2510281609
it5652,18467-2510280900--32695-1-10968-2510281311
it5653,18467-2510281400--32695-1-10968-2510281826
it5654,18467-2510281100--32695-1-10968-2510281554
it5655,18467-2510281000--32695-1-10968-2510281554
it5656,18467-2510281500--32695-1-10968-2510282224
it5657,18467-2510281400--31722-0-10968-2510281642
it5658,18467-2510281940--31722-0-10968-2510282222
it5659,18467-2510281500--32573-1-10968-2510281933
it5660,18467-2510281320--32573-1-10968-2510281755
it5661,18467-2510281155--32573-1-10968-2510281755
it5662,18467-2510291400--31722-0-10968-2510291642
it5663,18467-2510291940--31722-0-10968-2510292222
it5664,18467-2510290900--31722-1-10968-2510291311
it5665,18467-2510291130--32385-1-10968-2510291647
it5666,18467-2510290945--32385-2-10968-2510291647
it5667,18467-2510290600--32385-1-10968-2510291015
it5668,18467-2510291320--32385-1-10910-2510291749
it5669,18467-2510290745--32385-1-10968-2510291215
it5670,18467-2510291855--32385-1-10910-2510292338
it5671,18467-2510291710--32385-1-10968-2510292211
it5672,18467-2510291320--32385-1-10968-2510291833
it5673,18467-2510291829--32573-0-10968-2510292105
it5674,18467-2510290814--32573-0-10968-2510291054
it5675,18467-2510291400--32695-0-10968-2510291642
it5676,18467-2510291940--32695-0-10968-2510292222
it5677,18467-2510291324--32573-0-10968-2510291609
it5678,18467-2510290900--32695-1-10968-2510291311
it5679,18467-2510291400--32695-1-10968-2510291826
it5680,18467-2510291100--32695-1-10968-2510291554
it5681,18467-2510291200--32695-1-10968-2510291826
it5682,18467-2510291100--32695-1-10968-2510291826
it5683,18467-2510290630--32573-1-10968-2510291127
it5684,18467-2510301829--32573-0-10968-2510302105
it5685,18467-2510300814--32573-0-10968-2510301054
it5686,18467-2510301400--31722-0-10968-2510301642
it5687,18467-2510301940--31722-0-10968-2510302222
it5688,18467-2510301324--32573-0-10968-2510301609
it5689,18467-2510300900--31722-1-10968-2510301311
it5690,18467-2510300600--32385-1-10968-2510301015
it5691,18467-2510301320--32385-1-10910-2510301749
it5692,18467-2510300745--32385-1-10968-2510301215
it5693,18467-2510301855--32385-1-10910-2510302338
it5694,18467-2510301855--32385-1-10968-2510310001
it5695,18467-2510301320--32385-1-10968-2510301833
it5696,18467-2510301130--32385-1-10968-2510301647
it5697,18467-2510301400--32695-0-10968-2510301642
it5698,18467-2510301940--32695-0-10968-2510302222
it5699,18467-2510300900--32695-1-10968-2510301311
it5700,18467-2510301400--32695-1-10968-2510301826
it5701,18467-2510300700--32695-1-10968-2510301132
it5702,18467-2510301100--32695-1-10968-2510301554
it5703,18467-2510301000--32695-1-10968-2510301554
it5704,18467-2510301500--32573-1-10968-2510301933
it5705,18467-2510300630--32573-1-10968-2510301127
it5706,18467-2510310600--31679-1-10968-2510311015
it5707,18467-2510311320--31679-1-10910-2510311749
it5708,18467-2510310745--31679-1-10968-2510311215
it5709,18467-2510311855--31679-1-10910-2510312338
it5710,18467-2510311855--31679-1-10968-2511010001
it5711,18467-2510311320--31679-1-10968-2510311833
it5712,18467-2510311130--31679-1-10968-2510311647
it5713,18467-2510311320--32385-1-10910-2510311749
it5714,18467-2510310745--32385-1-10968-2510311215
it5715,18467-2510311855--32385-1-10910-2510312338
it5716,18467-2510311710--32385-1-10968-2510312211
it5717,18467-2510311320--32385-1-10968-2510311833
it5718,18467-2510311130--32385-1-10968-2510311647
it5719,18467-2510311829--32573-0-10968-2510312105
it5720,18467-2510310814--32573-0-10968-2510311054
it5721,18467-2510311400--32695-0-10968-2510311642
it5722,18467-2510311940--32695-0-10968-2510312222
it5723,18467-2510311324--32573-0-10968-2510311609
it5724,18467-2510311400--32695-1-10968-2510311826
it5725,18467-2510310700--32695-1-10968-2510311132
it5726,18467-2510311100--32695-1-10968-2510311554
it5727,18467-2510311000--32695-1-10968-2510311554
it5728,18467-2510311200--32695-1-10968-2510311826
it5729,18467-2510311400--31722-0-10968-2510311642
it5730,18467-2510311940--31722-0-10968-2510312222
it5731,18467-2510310600--32385-1-10968-2510311015
it5732,18467-2510310700--31722-1-10968-2510311132
it5733,18467-2510311500--32573-1-10968-2510311933
it5734,18467-2510311155--32573-1-10968-2510311933
it5735,18467-2509010839--32573-0-10968-2509011054
it5736,18467-2509011445--32573-0-10968-2509011705
it5737,18467-2509011845--32573-0-10968-2509012105
it5738,18467-2509010820--31722-0-10968-2509011042
it5739,18467-2509011640--31722-0-10968-2509011902
it5740,18467-2509010600--32385-1-10968-2509011015
it5741,18467-2509010745--32385-1-10968-2509011215
it5742,18467-2509011320--32385-1-10968-2509011833
it5743,18467-2509011320--32385-1-10910-2509011749
it5744,18467-2509011855--32385-1-10910-2509012338
it5745,18467-2509011710--32385-1-10968-2509012211
it5746,18467-2509011855--32385-1-10968-2509020001
it5747,18467-2509010820--32695-0-10968-2509011042
it5748,18467-2509011640--32695-0-10968-2509011902
it5749,18467-2509010900--32695-1-10968-2509011311
it5750,18467-2509010700--32695-1-10968-2509011150
it5751,18467-2509011000--32695-1-10968-2509011519
it5752,18467-2509010900--32695-1-10968-2509011519
it5753,18467-2509010815--32695-1-10968-2509011519
it5754,18467-2509010700--31722-1-10968-2509011150
it5755,18467-2509010700--31722-1-10968-2509011311
it5756,18467-2509020839--32573-0-10968-2509021054
it5757,18467-2509021445--32573-0-10968-2509021705
it5758,18467-2509021845--32573-0-10968-2509022105
it5759,18467-2509020600--32385-1-10968-2509021015
it5760,18467-2509021130--32573-1-10968-2509021549
it5761,18467-2509020745--32385-1-10968-2509021215
it5762,18467-2509021320--32385-1-10910-2509021749
it5763,18467-2509021855--32385-1-10910-2509022338
it5764,18467-2509021710--32385-1-10968-2509022211
it5765,18467-2509021855--32385-1-10968-2509030001
it5766,18467-2509020820--32695-0-10968-2509021042
it5767,18467-2509021635--32695-0-10968-2509021857
it5768,18467-2509020900--32695-1-10968-2509021311
it5769,18467-2509021000--32695-1-10968-2509021519
it5770,18467-2509020700--32695-1-10968-2509021311
it5771,18467-2509020900--32695-1-10968-2509021519
it5772,18467-2509020815--32695-1-10968-2509021519
it5773,18467-2509020820--31722-0-10968-2509021042
it5774,18467-2509021635--31722-0-10968-2509021857
it5775,18467-2509021500--32573-1-10968-2509021900
it5776,18467-2509021831--32573-1-10968-2509022319
it5777,18467-2509020630--32573-1-10968-2509021122
it5778,18467-2509021320--32573-1-10968-2509021900
it5779,18467-2509030829--32573-0-10968-2509031054
it5780,18467-2509031840--32573-0-10968-2509032105
it5781,18467-2509031440--32573-0-10968-2509031705
it5782,18467-2509031130--32573-1-10968-2509031555
it5783,18467-2509031320--32385-1-10968-2509031833
it5784,18467-2509031130--32385-1-10968-2509031647
it5785,18467-2509030600--32385-1-10968-2509031015
it5786,18467-2509031320--32385-1-10910-2509031749
it5787,18467-2509030745--32385-1-10968-2509031215
it5788,18467-2509031855--32385-1-10910-2509032338
it5789,18467-2509031710--32385-1-10968-2509032211
it5790,18467-2509031635--32695-0-10968-2509031857
it5791,18467-2509030820--32695-0-10968-2509031042
it5792,18467-2509030900--32695-1-10968-2509031311
it5793,18467-2509030700--32695-1-10968-2509031150
it5794,18467-2509031730--32695-1-10968-2509032224
it5795,18467-2509030815--32695-1-10968-2509031311
it5796,18467-2509031000--32695-1-10968-2509031519
it5797,18467-2509031635--31722-0-10968-2509031857
it5798,18467-2509030820--31722-0-10968-2509031042
it5799,18467-2509030900--31722-1-10968-2509031311
it5800,18467-2509030630--32573-1-10968-2509031121
it5801,18467-2509041440--32573-0-10968-2509041705
it5802,18467-2509040829--32573-0-10968-2509041054
it5803,18467-2509041840--32573-0-10968-2509042105
it5804,18467-2509041130--32385-1-10968-2509041647
it5805,18467-2509040945--32385-2-10968-2509041647
it5806,18467-2509040600--32385-1-10968-2509041015
it5807,18467-2509041320--32385-1-10910-2509041749
it5808,18467-2509040745--32385-1-10968-2509041215
it5809,18467-2509041855--32385-1-10910-2509042338
it5810,18467-2509041710--32385-1-10968-2509042211
it5811,18467-2509041855--32385-1-10968-2509050001
it5812,18467-2509041320--32385-1-10968-2509041833
it5813,18467-2509040820--32695-0-10968-2509041042
it5814,18467-2509041635--32695-0-10968-2509041857
it5815,18467-2509040900--32695-1-10968-2509041311
it5816,18467-2509040700--32695-1-10968-2509041150
it5817,18467-2509040815--32695-1-10968-2509041311
it5818,18467-2509041000--32695-1-10968-2509041519
it5819,18467-2509040815--32695-1-10968-2509041519
it5820,18467-2509040820--31722-0-10968-2509041042
it5821,18467-2509041635--31722-0-10968-2509041857
it5822,18467-2509040900--31722-1-10968-2509041311
it5823,18467-2509041100--31722-1-10968-2509041519
it5824,18467-2509041130--32573-1-10968-2509041555
it5825,18467-2509050600--31679-1-10968-2509051015
it5826,18467-2509050745--31679-1-10968-2509051215
it5827,18467-2509051710--31679-1-10968-2509052211
it5828,18467-2509051855--31679-1-10968-2509060001
it5829,18467-2509051130--31679-1-10968-2509051647
it5830,18467-2509051320--31679-1-10968-2509052211
it5831,18467-2509050600--32385-1-10968-2509051015
it5832,18467-2509051320--32385-1-10910-2509051749
it5833,18467-2509050745--32385-1-10968-2509051215
it5834,18467-2509051855--32385-1-10910-2509052338
it5835,18467-2509051710--32385-1-10968-2509052211
it5836,18467-2509051855--32385-1-10968-2509060001
it5837,18467-2509051320--32385-1-10968-2509051833
it5838,18467-2509051130--32385-1-10968-2509051647
it5839,18467-2509050829--32573-0-10968-2509051054
it5840,18467-2509051840--32573-0-10968-2509052105
it5841,18467-2509051440--32573-0-10968-2509051705
it5842,18467-2509051635--31722-0-10968-2509051857
it5843,18467-2509050820--31722-0-10968-2509051042
it5844,18467-2509051100--31722-1-10968-2509051519
it5845,18467-2509060745--32385-1-10968-2509061215
it5846,18467-2509061855--32385-1-10910-2509062338
it5847,18467-2509061710--32385-1-10968-2509062211
it5848,18467-2509061320--32385-1-10968-2509061833
it5849,18467-2509071440--32573-0-10968-2509071705
it5850,18467-2509070829--32573-0-10968-2509071054
it5851,18467-2509071840--32573-0-10968-2509072105
it5852,18467-2509070600--31679-1-10910-2509071115
it5853,18467-2509070600--32385-1-10968-2509071015
it5854,18467-2509071320--32385-1-10910-2509071749
it5855,18467-2509070745--32385-1-10968-2509071215
it5856,18467-2509071855--32385-1-10910-2509072338
it5857,18467-2509071320--32385-1-10968-2509071833
it5858,18467-2509070600--32385-1-10910-2509071115
it5859,18467-2509070820--32695-0-10968-2509071042
it5860,18467-2509071635--32695-0-10968-2509071857
it5861,18467-2509070900--32695-1-10968-2509071311
it5862,18467-2509071400--32695-1-10968-2509071826
it5863,18467-2509070700--32695-1-10968-2509071150
it5864,18467-2509071000--32695-1-10968-2509071519
it5865,18467-2509070815--32695-1-10968-2509071519
it5866,18467-2509071130--32573-1-10968-2509071555
it5867,18467-2509071310--32573-1-10968-2509071744
it5868,18467-2509080829--32573-0-10968-2509081054
it5869,18467-2509081440--32573-0-10968-2509081705
it5870,18467-2509081840--32573-0-10968-2509082105
it5871,18467-2509081130--32573-1-10968-2509081555
it5872,18467-2509080600--32385-1-10968-2509081015
it5873,18467-2509081320--32385-1-10910-2509081749
it5874,18467-2509080745--32385-1-10968-2509081215
it5875,18467-2509081855--32385-1-10910-2509082338
it5876,18467-2509081855--32385-1-10968-2509090001
it5877,18467-2509081320--32385-1-10968-2509081833
it5878,18467-2509081310--32573-1-10968-2509081744
it5879,18467-2509080630--32573-1-10968-2509081121
it5880,18467-2509091440--32573-0-10968-2509091705
it5881,18467-2509090829--32573-0-10968-2509091054
it5882,18467-2509091840--32573-0-10968-2509092105
it5883,18467-2509091320--32385-1-10968-2509091833
it5884,18467-2509091130--32385-1-10968-2509091647
it5885,18467-2509090600--32385-1-10968-2509091015
it5886,18467-2509091320--32385-1-10910-2509091749
it5887,18467-2509090745--32385-1-10968-2509091215
it5888,18467-2509091855--32385-1-10910-2509092338
it5889,18467-2509091710--32385-1-10968-2509092211
it5890,18467-2509091635--32695-0-10968-2509091857
it5891,18467-2509090820--32695-0-10968-2509091042
it5892,18467-2509090900--32695-1-10968-2509091311
it5893,18467-2509091400--32695-1-10968-2509091826
it5894,18467-2509091000--32695-1-10968-2509091519
