itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,duration_minutes,stop_count,marketing_airline,operating_airline,is_self_transfer,score,Departure Date,Departure Time,Arrival Date,Arrival Time
18467-2510221400--32695-1-10968-2510221826,business,"C$1,587",4235,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.253432,2025-10-22,15:52:00,2025-10-22,18:26:00
18467-2510220815--32695-1-10968-2510221311,business,"C$1,587",8901,Toronto Pearson International,Chicago O'Hare International,113,1,,,False,0.214283,2025-10-22,08:15:00,2025-10-22,09:08:00
18467-2510220815--32695-1-10968-2510221311,business,"C$1,587",3658,Chicago O'Hare International,Dallas Fort Worth International,146,1,,,False,0.214283,2025-10-22,10:45:00,2025-10-22,13:11:00
18467-2510221000--32695-1-10968-2510221519,business,"C$1,587",8903,Toronto Pearson International,Chicago O'Hare International,113,1,,,False,0.212672,2025-10-22,10:00:00,2025-10-22,10:53:00
18467-2510221000--32695-1-10968-2510221519,business,"C$1,587",4854,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.212672,2025-10-22,12:45:00,2025-10-22,15:19:00
18467-2510220900--32695-1-10968-2510221519,business,"C$1,109",5143,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.251062,2025-10-22,09:00:00,2025-10-22,09:55:00
18467-2510220900--32695-1-10968-2510221519,business,"C$1,109",4854,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.251062,2025-10-22,12:45:00,2025-10-22,15:19:00
18467-2510221635--31722-0-10968-2510221857,first,C$599,8156,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.999,2025-10-22,16:35:00,2025-10-22,18:57:00
18467-2510220820--31722-0-10968-2510221042,first,C$846,8169,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.658494,2025-10-22,08:20:00,2025-10-22,10:42:00
18467-2510221500--32573-1-10968-2510221933,first,C$582,3608,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.531347,2025-10-22,15:00:00,2025-10-22,15:55:00
18467-2510221500--32573-1-10968-2510221933,first,C$582,2499,Chicago O'Hare International,Dallas Fort Worth International,153,1,,,False,0.531347,2025-10-22,17:00:00,2025-10-22,19:33:00
18467-2510220630--32573-1-10968-2510221127,first,C$582,3524,Toronto Pearson International,Chicago O'Hare International,114,1,,,False,0.365582,2025-10-22,06:30:00,2025-10-22,07:24:00
18467-2510220630--32573-1-10968-2510221127,first,C$582,1555,Chicago O'Hare International,Dallas Fort Worth International,162,1,,,False,0.365582,2025-10-22,08:45:00,2025-10-22,11:27:00
18467-2510221320--32573-1-10968-2510221933,first,C$582,3606,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.32632,2025-10-22,13:20:00,2025-10-22,14:15:00
18467-2510221320--32573-1-10968-2510221933,first,C$582,2499,Chicago O'Hare International,Dallas Fort Worth International,153,1,,,False,0.32632,2025-10-22,17:00:00,2025-10-22,19:33:00
18467-2510221155--32573-1-10968-2510221933,first,C$582,3604,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.323016,2025-10-22,11:55:00,2025-10-22,12:50:00
18467-2510221155--32573-1-10968-2510221933,first,C$582,2499,Chicago O'Hare International,Dallas Fort Worth International,153,1,,,False,0.323016,2025-10-22,17:00:00,2025-10-22,19:33:00
18467-2510231635--32695-0-10968-2510231857,economy,C$431,1029,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.855762,2025-10-23,16:35:00,2025-10-23,18:57:00
18467-2510230820--32695-0-10968-2510231042,economy,C$431,1031,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.734954,2025-10-23,08:20:00,2025-10-23,10:42:00
18467-2510231635--31722-0-10968-2510231857,economy,C$431,8156,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.581991,2025-10-23,16:35:00,2025-10-23,18:57:00
18467-2510230820--31722-0-10968-2510231042,economy,C$431,8169,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.576578,2025-10-23,08:20:00,2025-10-23,10:42:00
18467-2510231829--32573-0-10968-2510232105,economy,C$431,1111,Toronto Pearson International,Dallas Fort Worth International,216,0,,,False,0.584833,2025-10-23,18:29:00,2025-10-23,21:05:00
18467-2510230814--32573-0-10968-2510231054,economy,C$431,1169,Toronto Pearson International,Dallas Fort Worth International,220,0,,,False,0.583398,2025-10-23,08:14:00,2025-10-23,10:54:00
18467-2510231324--32573-0-10968-2510231609,economy,C$431,3993,Toronto Pearson International,Dallas Fort Worth International,225,0,,,False,0.999,2025-10-23,13:24:00,2025-10-23,16:09:00
18467-2510230900--32695-1-10968-2510231311,economy,C$453,5143,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.473419,2025-10-23,09:00:00,2025-10-23,09:55:00
18467-2510230900--32695-1-10968-2510231311,economy,C$453,3658,Chicago O'Hare International,Dallas Fort Worth International,146,1,,,False,0.473419,2025-10-23,10:45:00,2025-10-23,13:11:00
18467-2510230900--31722-1-10968-2510231311,economy,C$453,1538,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.449464,2025-10-23,09:00:00,2025-10-23,09:55:00
18467-2510230900--31722-1-10968-2510231311,economy,C$453,1491,Chicago O'Hare International,Dallas Fort Worth International,146,1,,,False,0.449464,2025-10-23,10:45:00,2025-10-23,13:11:00
18467-2510230600--32385-1-10968-2510231015,premium_economy,C$608,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,140,1,,,False,0.999,2025-10-23,06:00:00,2025-10-23,08:20:00
18467-2510230600--32385-1-10968-2510231015,premium_economy,C$608,961,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,,,False,0.999,2025-10-23,09:00:00,2025-10-23,10:15:00
18467-2510231320--32385-1-10910-2510231749,premium_economy,C$807,2710,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,,,False,0.644926,2025-10-23,13:20:00,2025-10-23,15:37:00
18467-2510230745--32385-1-10968-2510231215,premium_economy,C$807,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,135,1,,,False,0.595624,2025-10-23,07:45:00,2025-10-23,10:00:00
18467-2510230745--32385-1-10968-2510231215,premium_economy,C$807,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,,,False,0.595624,2025-10-23,11:00:00,2025-10-23,12:15:00
18467-2510231855--32385-1-10910-2510232338,premium_economy,C$807,2714,Toronto Pearson International,Atlanta Hartsfield-Jackson,141,1,,,False,0.565189,2025-10-23,18:55:00,2025-10-23,21:16:00
18467-2510231130--32385-1-10968-2510231647,premium_economy,C$807,2835,Toronto Pearson International,Atlanta Hartsfield-Jackson,134,1,,,False,0.563557,2025-10-23,11:30:00,2025-10-23,13:44:00
18467-2510231130--32385-1-10968-2510231647,premium_economy,C$807,374,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,137,1,,,False,0.563557,2025-10-23,15:30:00,2025-10-23,16:47:00
18467-2510230820--32695-0-10968-2510231042,business,C$599,1031,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.481435,2025-10-23,08:20:00,2025-10-23,10:42:00
18467-2510231635--32695-0-10968-2510231857,business,C$846,1029,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.431615,2025-10-23,16:35:00,2025-10-23,18:57:00
18467-2510231829--32573-0-10968-2510232105,business,C$560,1111,Toronto Pearson International,Dallas Fort Worth International,216,0,,,False,0.649509,2025-10-23,18:29:00,2025-10-23,21:05:00
18467-2510230814--32573-0-10968-2510231054,business,C$560,1169,Toronto Pearson International,Dallas Fort Worth International,220,0,,,False,0.785426,2025-10-23,08:14:00,2025-10-23,10:54:00
18467-2510231324--32573-0-10968-2510231609,business,C$560,3993,Toronto Pearson International,Dallas Fort Worth International,225,0,,,False,0.999,2025-10-23,13:24:00,2025-10-23,16:09:00
18467-2510230900--32695-1-10968-2510231311,business,"C$1,111",5143,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.327626,2025-10-23,09:00:00,2025-10-23,09:55:00
18467-2510230900--32695-1-10968-2510231311,business,"C$1,111",3658,Chicago O'Hare International,Dallas Fort Worth International,146,1,,,False,0.327626,2025-10-23,10:45:00,2025-10-23,13:11:00
18467-2510231400--32695-1-10968-2510231826,business,"C$1,111",507,Toronto Pearson International,Chicago O'Hare International,114,1,,,False,0.288339,2025-10-23,14:00:00,2025-10-23,14:54:00
18467-2510231400--32695-1-10968-2510231826,business,"C$1,111",4235,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.288339,2025-10-23,15:52:00,2025-10-23,18:26:00
18467-2510230700--32695-1-10968-2510231150,business,"C$1,111",5141,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.275949,2025-10-23,07:00:00,2025-10-23,07:55:00
18467-2510230700--32695-1-10968-2510231150,business,"C$1,111",5186,Chicago O'Hare International,Dallas Fort Worth International,152,1,,,False,0.275949,2025-10-23,09:18:00,2025-10-23,11:50:00
18467-2510231300--32695-1-10968-2510231826,business,C$620,5588,Toronto Pearson International,Chicago O'Hare International,123,1,,,False,0.337741,2025-10-23,13:00:00,2025-10-23,14:03:00
18467-2510231300--32695-1-10968-2510231826,business,C$620,4235,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.337741,2025-10-23,15:52:00,2025-10-23,18:26:00
18467-2510230900--32695-1-10968-2510231519,business,C$868,5143,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.307969,2025-10-23,09:00:00,2025-10-23,09:55:00
18467-2510230900--32695-1-10968-2510231519,business,C$868,4854,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.307969,2025-10-23,12:45:00,2025-10-23,15:19:00
18467-2510230820--31722-0-10968-2510231042,first,C$599,8169,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.999,2025-10-23,08:20:00,2025-10-23,10:42:00
18467-2510231635--31722-0-10968-2510231857,first,C$846,8156,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.655044,2025-10-23,16:35:00,2025-10-23,18:57:00
18467-2510230900--31722-1-10968-2510231311,first,C$974,1538,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.302729,2025-10-23,09:00:00,2025-10-23,09:55:00
18467-2510230900--31722-1-10968-2510231311,first,C$974,1491,Chicago O'Hare International,Dallas Fort Worth International,146,1,,,False,0.302729,2025-10-23,10:45:00,2025-10-23,13:11:00
18467-2510230600--32385-1-10968-2510231015,first,C$797,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,140,1,,,False,0.307513,2025-10-23,06:00:00,2025-10-23,08:20:00
18467-2510230600--32385-1-10968-2510231015,first,C$797,961,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,,,False,0.307513,2025-10-23,09:00:00,2025-10-23,10:15:00
18467-2510231100--31722-1-10968-2510231519,first,C$804,3499,Toronto Pearson International,Chicago O'Hare International,119,1,,,False,0.304334,2025-10-23,11:00:00,2025-10-23,11:59:00
18467-2510231100--31722-1-10968-2510231519,first,C$804,2290,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.304334,2025-10-23,12:45:00,2025-10-23,15:19:00
18467-2510230630--32573-1-10968-2510231127,first,C$694,3524,Toronto Pearson International,Chicago O'Hare International,114,1,,,False,0.299119,2025-10-23,06:30:00,2025-10-23,07:24:00
18467-2510230630--32573-1-10968-2510231127,first,C$694,1555,Chicago O'Hare International,Dallas Fort Worth International,162,1,,,False,0.299119,2025-10-23,08:45:00,2025-10-23,11:27:00
18467-2510241635--31722-0-10968-2510241857,economy,C$431,8156,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.999,2025-10-24,16:35:00,2025-10-24,18:57:00
18467-2510240820--31722-0-10968-2510241042,economy,C$431,8169,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.842064,2025-10-24,08:20:00,2025-10-24,10:42:00
18467-2510240900--31722-1-10968-2510241311,economy,C$453,1538,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.504735,2025-10-24,09:00:00,2025-10-24,09:55:00
18467-2510240900--31722-1-10968-2510241311,economy,C$453,1491,Chicago O'Hare International,Dallas Fort Worth International,146,1,,,False,0.504735,2025-10-24,10:45:00,2025-10-24,13:11:00
18467-2510241100--31722-1-10968-2510241519,economy,C$453,3499,Toronto Pearson International,Chicago O'Hare International,119,1,,,False,0.333548,2025-10-24,11:00:00,2025-10-24,11:59:00
18467-2510241100--31722-1-10968-2510241519,economy,C$453,2290,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.333548,2025-10-24,12:45:00,2025-10-24,15:19:00
18467-2510241710--32385-1-10968-2510250001,economy,C$440,1053,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,,,False,0.304814,2025-10-24,17:10:00,2025-10-24,19:27:00
18467-2510241710--32385-1-10968-2510250001,economy,C$440,818,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,136,1,,,False,0.304814,2025-10-24,22:45:00,2025-10-25,00:01:00
18467-2510240600--32385-1-10968-2510241015,premium_economy,C$807,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,140,1,,,False,0.493167,2025-10-24,06:00:00,2025-10-24,08:20:00
18467-2510240600--32385-1-10968-2510241015,premium_economy,C$807,961,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,,,False,0.493167,2025-10-24,09:00:00,2025-10-24,10:15:00
18467-2510241320--32385-1-10910-2510241749,premium_economy,C$807,2710,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,,,False,0.488542,2025-10-24,13:20:00,2025-10-24,15:37:00
18467-2510240745--32385-1-10968-2510241215,premium_economy,C$807,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,135,1,,,False,0.472831,2025-10-24,07:45:00,2025-10-24,10:00:00
18467-2510240745--32385-1-10968-2510241215,premium_economy,C$807,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,,,False,0.472831,2025-10-24,11:00:00,2025-10-24,12:15:00
18467-2510241855--32385-1-10910-2510242338,premium_economy,C$807,2714,Toronto Pearson International,Atlanta Hartsfield-Jackson,141,1,,,False,0.43181,2025-10-24,18:55:00,2025-10-24,21:16:00
18467-2510241710--32385-1-10968-2510242211,premium_economy,C$645,1053,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,,,False,0.601314,2025-10-24,17:10:00,2025-10-24,19:27:00
18467-2510241710--32385-1-10968-2510242211,premium_economy,C$645,31,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,136,1,,,False,0.601314,2025-10-24,20:55:00,2025-10-24,22:11:00
18467-2510241635--32695-0-10968-2510241857,business,C$598,1029,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.694458,2025-10-24,16:35:00,2025-10-24,18:57:00
18467-2510240820--32695-0-10968-2510241042,business,C$598,1031,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.550488,2025-10-24,08:20:00,2025-10-24,10:42:00
18467-2510241829--32573-0-10968-2510242105,business,C$560,1111,Toronto Pearson International,Dallas Fort Worth International,216,0,,,False,0.853524,2025-10-24,18:29:00,2025-10-24,21:05:00
18467-2510240814--32573-0-10968-2510241054,business,C$560,1169,Toronto Pearson International,Dallas Fort Worth International,220,0,,,False,0.999,2025-10-24,08:14:00,2025-10-24,10:54:00
18467-2510241324--32573-0-10968-2510241609,business,C$672,3993,Toronto Pearson International,Dallas Fort Worth International,225,0,,,False,0.499544,2025-10-24,13:24:00,2025-10-24,16:09:00
18467-2510241400--32695-1-10968-2510241826,business,"C$1,109",507,Toronto Pearson International,Chicago O'Hare International,114,1,,,False,0.311996,2025-10-24,14:00:00,2025-10-24,14:54:00
18467-2510241400--32695-1-10968-2510241826,business,"C$1,109",4235,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.311996,2025-10-24,15:52:00,2025-10-24,18:26:00
18467-2510240700--32695-1-10968-2510241150,business,C$620,5141,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.403627,2025-10-24,07:00:00,2025-10-24,07:55:00
18467-2510240700--32695-1-10968-2510241150,business,C$620,5186,Chicago O'Hare International,Dallas Fort Worth International,152,1,,,False,0.403627,2025-10-24,09:18:00,2025-10-24,11:50:00
18467-2510240815--32695-1-10968-2510241311,business,"C$1,109",8901,Toronto Pearson International,Chicago O'Hare International,113,1,,,False,0.302582,2025-10-24,08:15:00,2025-10-24,09:08:00
18467-2510240815--32695-1-10968-2510241311,business,"C$1,109",3658,Chicago O'Hare International,Dallas Fort Worth International,146,1,,,False,0.302582,2025-10-24,10:45:00,2025-10-24,13:11:00
18467-2510241000--32695-1-10968-2510241519,business,"C$1,109",8903,Toronto Pearson International,Chicago O'Hare International,113,1,,,False,0.295796,2025-10-24,10:00:00,2025-10-24,10:53:00
18467-2510241000--32695-1-10968-2510241519,business,"C$1,109",4854,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.295796,2025-10-24,12:45:00,2025-10-24,15:19:00
18467-2510241300--32695-1-10968-2510241826,business,C$620,5588,Toronto Pearson International,Chicago O'Hare International,123,1,,,False,0.383474,2025-10-24,13:00:00,2025-10-24,14:03:00
18467-2510241300--32695-1-10968-2510241826,business,C$620,4235,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.383474,2025-10-24,15:52:00,2025-10-24,18:26:00
18467-2510241635--31722-0-10968-2510241857,first,C$599,8156,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.999,2025-10-24,16:35:00,2025-10-24,18:57:00
18467-2510240820--31722-0-10968-2510241042,first,C$599,8169,Toronto Pearson International,Dallas Fort Worth International,202,0,,,False,0.834424,2025-10-24,08:20:00,2025-10-24,10:42:00
18467-2510241100--31722-1-10968-2510241519,first,C$974,3499,Toronto Pearson International,Chicago O'Hare International,119,1,,,False,0.30662,2025-10-24,11:00:00,2025-10-24,11:59:00
18467-2510241100--31722-1-10968-2510241519,first,C$974,2290,Chicago O'Hare International,Dallas Fort Worth International,154,1,,,False,0.30662,2025-10-24,12:45:00,2025-10-24,15:19:00
18467-2510241500--32573-1-10968-2510241933,first,C$582,3608,Toronto Pearson International,Chicago O'Hare International,115,1,,,False,0.324055,2025-10-24,15:00:00,2025-10-24,15:55:00
