itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,departure_time,arrival_time,stop_count,marketing_airline,operating_airline,is_self_transfer,score,duration_in_hours
18467-2504081700--32695-1-10968-2504082245,business,C$839,894,YYZ,YUL,2025-04-08T17:00:00,2025-04-08T18:21:00,1,Air Canada,Air Canada,False,0.318499,1.35
18467-2504081700--32695-1-10968-2504082245,business,C$839,8813,YUL,DFW,2025-04-08T19:30:00,2025-04-08T22:45:00,1,Air Canada,Jazz Aviation,False,0.318499,4.25
18467-2504080900--32695-1-10968-2504081602,business,C$620,5143,YYZ,ORD,2025-04-08T09:00:00,2025-04-08T10:01:00,1,Air Canada,United Airlines,False,0.406989,2.02
18467-2504080900--32695-1-10968-2504081602,business,C$620,4854,ORD,DFW,2025-04-08T13:15:00,2025-04-08T16:02:00,1,Air Canada,United Airlines,False,0.406989,2.78
18467-2504081618--32695-1-10968-2504082344,business,C$620,4888,YYZ,DEN,2025-04-08T16:18:00,2025-04-08T18:12:00,1,Air Canada,United Airlines,False,0.387273,3.9
18467-2504081618--32695-1-10968-2504082344,business,C$620,5634,DEN,DFW,2025-04-08T20:44:00,2025-04-08T23:44:00,1,Air Canada,United Airlines,False,0.387273,2.0
18467-2504081514--32573-1-10968-2504081916,first,C$670,3608,YYZ,ORD,2025-04-08T15:14:00,2025-04-08T16:09:00,1,American Airlines,Envoy Air,False,0.862223,1.92
18467-2504081514--32573-1-10968-2504081916,first,C$670,2499,ORD,DFW,2025-04-08T16:45:00,2025-04-08T19:16:00,1,American Airlines,American Airlines,False,0.862223,2.52
18467-2504081820--32573-1-10968-2504082326,first,C$549,3610,YYZ,ORD,2025-04-08T18:20:00,2025-04-08T19:15:00,1,American Airlines,Envoy Air,False,0.559684,1.92
18467-2504081820--32573-1-10968-2504082326,first,C$549,2281,ORD,DFW,2025-04-08T20:35:00,2025-04-08T23:26:00,1,American Airlines,American Airlines,False,0.559684,2.85
18467-2504090615--31679-1-10910-2504091105,economy,C$506,8135,YYZ,ATL,2025-04-09T06:15:00,2025-04-09T08:44:00,1,Westjet,Delta Air Lines,False,0.554062,2.48
18467-2504090745--31679-1-10968-2504091243,economy,C$457,6340,YYZ,ATL,2025-04-09T07:45:00,2025-04-09T10:08:00,1,Westjet,Delta Air Lines,False,0.580146,2.38
18467-2504090745--31679-1-10968-2504091243,economy,C$457,6482,ATL,DFW,2025-04-09T11:22:00,2025-04-09T12:43:00,1,Westjet,Delta Air Lines,False,0.580146,2.35
18467-2504091220--31679-1-10910-2504091751,economy,C$460,7789,YYZ,ATL,2025-04-09T12:20:00,2025-04-09T14:37:00,1,Westjet,Delta Air Lines,False,0.523758,2.28
18467-2504091815--31679-1-10968-2504092357,economy,C$457,6768,YYZ,ATL,2025-04-09T18:15:00,2025-04-09T20:39:00,1,Westjet,Delta Air Lines,False,0.469546,2.4
18467-2504091815--31679-1-10968-2504092357,economy,C$457,6499,ATL,DFW,2025-04-09T22:34:00,2025-04-09T23:57:00,1,Westjet,Delta Air Lines,False,0.469546,2.38
18467-2504090615--32385-1-10910-2504091105,premium_economy,C$581,2662,YYZ,ATL,2025-04-09T06:15:00,2025-04-09T08:44:00,1,Delta Air Lines,Delta Air Lines,False,0.512802,2.48
18467-2504090745--32385-1-10968-2504091243,premium_economy,C$581,2988,YYZ,ATL,2025-04-09T07:45:00,2025-04-09T10:08:00,1,Delta Air Lines,Delta Air Lines,False,0.502875,2.38
18467-2504090745--32385-1-10968-2504091243,premium_economy,C$581,414,ATL,DFW,2025-04-09T11:22:00,2025-04-09T12:43:00,1,Delta Air Lines,Delta Air Lines,False,0.502875,2.35
18467-2504091220--32385-1-10910-2504091751,premium_economy,C$581,2835,YYZ,ATL,2025-04-09T12:20:00,2025-04-09T14:37:00,1,Delta Air Lines,Delta Air Lines,False,0.509748,2.28
18467-2504091815--32385-1-10968-2504092357,premium_economy,C$581,2714,YYZ,ATL,2025-04-09T18:15:00,2025-04-09T20:39:00,1,Delta Air Lines,Delta Air Lines,False,0.489834,2.4
18467-2504091815--32385-1-10968-2504092357,premium_economy,C$581,818,ATL,DFW,2025-04-09T22:34:00,2025-04-09T23:57:00,1,Delta Air Lines,Delta Air Lines,False,0.489834,2.38
18467-2504091720--32573-0-10968-2504092000,business,C$527,1111,YYZ,DFW,2025-04-09T17:20:00,2025-04-09T20:00:00,0,American Airlines,American Airlines,False,0.940194,3.67
18467-2504090645--32573-0-10968-2504090929,business,C$649,1169,YYZ,DFW,2025-04-09T06:45:00,2025-04-09T09:29:00,0,American Airlines,American Airlines,False,0.798421,3.73
18467-2504091329--32573-0-10968-2504091614,business,C$527,3993,YYZ,DFW,2025-04-09T13:29:00,2025-04-09T16:14:00,0,American Airlines,Envoy Air,False,0.999,3.75
18467-2504091940--31722-0-10968-2504092214,first,C$596,8019,YYZ,DFW,2025-04-09T19:40:00,2025-04-09T22:14:00,0,United Airlines,Air Canada,False,0.999,3.57
18467-2504091400--31722-0-10968-2504091634,first,C$827,8130,YYZ,DFW,2025-04-09T14:00:00,2025-04-09T16:34:00,0,United Airlines,Air Canada,False,0.727313,3.57
18467-2504091820--32573-1-10968-2504092326,first,C$549,3610,YYZ,ORD,2025-04-09T18:20:00,2025-04-09T19:15:00,1,American Airlines,Envoy Air,False,0.608358,1.92
18467-2504091820--32573-1-10968-2504092326,first,C$549,2281,ORD,DFW,2025-04-09T20:35:00,2025-04-09T23:26:00,1,American Airlines,American Airlines,False,0.608358,2.85
18467-2504091514--32573-1-10968-2504092131,first,C$549,3608,YYZ,ORD,2025-04-09T15:14:00,2025-04-09T16:09:00,1,American Airlines,Envoy Air,False,0.440353,1.92
18467-2504091514--32573-1-10968-2504092131,first,C$549,550,ORD,DFW,2025-04-09T18:45:00,2025-04-09T21:31:00,1,American Airlines,American Airlines,False,0.440353,2.77
18467-2504090630--32573-1-10968-2504091256,first,C$549,3524,YYZ,ORD,2025-04-09T06:30:00,2025-04-09T07:25:00,1,American Airlines,Envoy Air,False,0.465477,1.92
18467-2504090630--32573-1-10968-2504091256,first,C$549,1109,ORD,DFW,2025-04-09T10:15:00,2025-04-09T12:56:00,1,American Airlines,American Airlines,False,0.465477,2.68
"18390-2504100700--31954,-31825-2-10968-2504101642",economy,C$346,2205,YTZ,YOW,2025-04-10T07:00:00,2025-04-10T07:59:00,2,Porter Airlines, Porter Airlines Inc,True,0.551595,0.98
"18390-2504100745--31954,-31825-2-10968-2504102316",economy,C$365,611,ATL,DFW,2025-04-10T21:45:00,2025-04-10T23:16:00,2,Spirit Airlines,Spirit Airlines,True,0.320289,2.52
"18390-2504100645--31954,-31825-2-10968-2504102316",economy,C$365,611,ATL,DFW,2025-04-10T21:45:00,2025-04-10T23:16:00,2,Spirit Airlines,Spirit Airlines,True,0.313824,2.52
18467-2504100745--32385-1-10968-2504101243,premium_economy,C$608,2988,YYZ,ATL,2025-04-10T07:45:00,2025-04-10T10:08:00,1,Delta Air Lines,Delta Air Lines,False,0.512745,2.38
18467-2504100745--32385-1-10968-2504101243,premium_economy,C$608,414,ATL,DFW,2025-04-10T11:22:00,2025-04-10T12:43:00,1,Delta Air Lines,Delta Air Lines,False,0.512745,2.35
18467-2504100615--32385-1-10910-2504101126,premium_economy,C$581,2662,YYZ,ATL,2025-04-10T06:15:00,2025-04-10T08:44:00,1,Delta Air Lines,Delta Air Lines,False,0.66036,2.48
18467-2504101720--32573-0-10968-2504102000,business,C$527,1111,YYZ,DFW,2025-04-10T17:20:00,2025-04-10T20:00:00,0,American Airlines,American Airlines,False,0.999,3.67
18467-2504100645--32573-0-10968-2504100929,business,C$649,1169,YYZ,DFW,2025-04-10T06:45:00,2025-04-10T09:29:00,0,American Airlines,American Airlines,False,0.794794,3.73
18467-2504101329--32573-0-10968-2504101614,business,C$649,3993,YYZ,DFW,2025-04-10T13:29:00,2025-04-10T16:14:00,0,American Airlines,Envoy Air,False,0.889259,3.75
18467-2504101940--31722-0-10968-2504102214,first,C$596,8019,YYZ,DFW,2025-04-10T19:40:00,2025-04-10T22:14:00,0,United Airlines,Air Canada,False,0.999,3.57
18467-2504101400--31722-0-10968-2504101634,first,C$827,8130,YYZ,DFW,2025-04-10T14:00:00,2025-04-10T16:34:00,0,United Airlines,Air Canada,False,0.728355,3.57
18467-2504100630--32573-1-10968-2504101056,first,C$549,3524,YYZ,ORD,2025-04-10T06:30:00,2025-04-10T07:25:00,1,American Airlines,Envoy Air,False,0.652325,1.92
18467-2504100630--32573-1-10968-2504101056,first,C$549,481,ORD,DFW,2025-04-10T08:15:00,2025-04-10T10:56:00,1,American Airlines,American Airlines,False,0.652325,2.68
18467-2504100900--31722-1-10968-2504101332,first,C$825,1538,YYZ,ORD,2025-04-10T09:00:00,2025-04-10T10:01:00,1,United Airlines,United Airlines,False,0.365054,2.02
18467-2504100900--31722-1-10968-2504101332,first,C$825,307,ORD,DFW,2025-04-10T10:45:00,2025-04-10T13:32:00,1,United Airlines,United Airlines,False,0.365054,2.78
18467-2504101100--31722-1-10968-2504101602,first,C$618,5578,YYZ,ORD,2025-04-10T11:00:00,2025-04-10T12:03:00,1,United Airlines,SkyWest Airlines,False,0.434808,2.05
18467-2504101100--31722-1-10968-2504101602,first,C$618,2290,ORD,DFW,2025-04-10T13:15:00,2025-04-10T16:02:00,1,United Airlines,United Airlines,False,0.434808,2.78
18467-2504110615--31679-1-10910-2504111126,economy,C$551,8135,YYZ,ATL,2025-04-11T06:15:00,2025-04-11T08:44:00,1,Westjet,Delta Air Lines,False,0.999,2.48
18467-2504111220--31679-1-10910-2504111751,economy,C$614,7789,YYZ,ATL,2025-04-11T12:20:00,2025-04-11T14:37:00,1,Westjet,Delta Air Lines,False,0.828786,2.28
18467-2504110745--31679-1-10910-2504111513,economy,C$551,6340,YYZ,ATL,2025-04-11T07:45:00,2025-04-11T10:08:00,1,Westjet,Delta Air Lines,False,0.399405,2.38
18467-2504110745--31679-1-10910-2504111751,economy,C$477,6340,YYZ,ATL,2025-04-11T07:45:00,2025-04-11T10:08:00,1,Westjet,Delta Air Lines,False,0.552778,2.38
18467-2504110615--31679-1-10910-2504111751,economy,C$477,8135,YYZ,ATL,2025-04-11T06:15:00,2025-04-11T08:44:00,1,Westjet,Delta Air Lines,False,0.373086,2.48
18467-2504110745--31679-1-10910-2504112143,economy,C$450,6340,YYZ,ATL,2025-04-11T07:45:00,2025-04-11T10:08:00,1,Westjet,Delta Air Lines,False,0.396687,2.38
18467-2504112315--31679-2-10910-2504121412,economy,C$990,598,YYZ,YUL,2025-04-11T23:15:00,2025-04-12T00:39:00,2,Westjet,Westjet,False,0.175928,1.4
18467-2504112315--31679-2-10910-2504121412,economy,C$990,6536,YUL,ATL,2025-04-12T07:14:00,2025-04-12T10:12:00,2,Westjet,Delta Air Lines,False,0.175928,2.97
18467-2504111815--31679-1-10910-2504121105,economy,C$450,6768,YYZ,ATL,2025-04-11T18:15:00,2025-04-11T20:39:00,1,Westjet,Delta Air Lines,False,0.42723,2.4
18467-2504110615--32385-1-10910-2504111126,premium_economy,C$608,2662,YYZ,ATL,2025-04-11T06:15:00,2025-04-11T08:44:00,1,Delta Air Lines,Delta Air Lines,False,0.548075,2.48
18467-2504110745--32385-1-10910-2504111513,premium_economy,C$581,2988,YYZ,ATL,2025-04-11T07:45:00,2025-04-11T10:08:00,1,Delta Air Lines,Delta Air Lines,False,0.509631,2.38
18467-2504111720--32573-0-10968-2504112000,business,C$527,1111,YYZ,DFW,2025-04-11T17:20:00,2025-04-11T20:00:00,0,American Airlines,American Airlines,False,0.999,3.67
18467-2504110645--32573-0-10968-2504110929,business,C$527,1169,YYZ,DFW,2025-04-11T06:45:00,2025-04-11T09:29:00,0,American Airlines,American Airlines,False,0.828732,3.73
18467-2504111329--32573-0-10968-2504111614,business,"C$1,161",3993,YYZ,DFW,2025-04-11T13:29:00,2025-04-11T16:14:00,0,American Airlines,Envoy Air,False,0.44395,3.75
18467-2504111940--31722-0-10968-2504112214,first,C$596,8019,YYZ,DFW,2025-04-11T19:40:00,2025-04-11T22:14:00,0,United Airlines,Air Canada,False,0.999,3.57
18467-2504111400--31722-0-10968-2504111634,first,C$827,8130,YYZ,DFW,2025-04-11T14:00:00,2025-04-11T16:34:00,0,United Airlines,Air Canada,False,0.724802,3.57
18467-2504110630--32573-1-10968-2504111056,first,C$809,3524,YYZ,ORD,2025-04-11T06:30:00,2025-04-11T07:25:00,1,American Airlines,Envoy Air,False,0.392588,1.92
18467-2504110630--32573-1-10968-2504111056,first,C$809,481,ORD,DFW,2025-04-11T08:15:00,2025-04-11T10:56:00,1,American Airlines,American Airlines,False,0.392588,2.68
18467-2504111820--32573-1-10968-2504112326,first,C$549,3610,YYZ,ORD,2025-04-11T18:20:00,2025-04-11T19:15:00,1,American Airlines,Envoy Air,False,0.442654,1.92
18467-2504111820--32573-1-10968-2504112326,first,C$549,2281,ORD,DFW,2025-04-11T20:35:00,2025-04-11T23:26:00,1,American Airlines,American Airlines,False,0.442654,2.85
18467-2504110615--32385-1-10910-2504111126,first,C$797,2662,YYZ,ATL,2025-04-11T06:15:00,2025-04-11T08:44:00,1,Delta Air Lines,Delta Air Lines,False,0.378866,2.48
18467-2504111514--32573-1-10968-2504112326,first,C$549,3608,YYZ,ORD,2025-04-11T15:14:00,2025-04-11T16:09:00,1,American Airlines,Envoy Air,False,0.402665,1.92
18467-2504111514--32573-1-10968-2504112326,first,C$549,2281,ORD,DFW,2025-04-11T20:35:00,2025-04-11T23:26:00,1,American Airlines,American Airlines,False,0.402665,2.85
18467-2504121400--32695-0-10968-2504121634,economy,C$435,1031,YYZ,DFW,2025-04-12T14:00:00,2025-04-12T16:34:00,0,Air Canada,Air Canada,False,0.999,3.57
18467-2504121940--32695-0-10968-2504122214,economy,C$398,1033,YYZ,DFW,2025-04-12T19:40:00,2025-04-12T22:14:00,0,Air Canada,Air Canada,False,0.832119,3.57
18467-2504121329--32593-0-10968-2504121614,economy,C$440,4476,YYZ,DFW,2025-04-12T13:29:00,2025-04-12T16:14:00,0,Alaska Airlines,Envoy Air,False,0.626505,3.75
18467-2504121220--31679-1-10968-2504121646,economy,C$447,7789,YYZ,ATL,2025-04-12T12:20:00,2025-04-12T14:37:00,1,Westjet,Delta Air Lines,False,0.508752,2.28
18467-2504121220--31679-1-10968-2504121646,economy,C$447,6498,ATL,DFW,2025-04-12T15:25:00,2025-04-12T16:46:00,1,Westjet,Delta Air Lines,False,0.508752,2.35
18467-2504120615--31679-1-10910-2504121105,economy,C$444,8135,YYZ,ATL,2025-04-12T06:15:00,2025-04-12T08:46:00,1,Westjet,Delta Air Lines,False,0.534355,2.52
18467-2504120745--31679-1-10968-2504121243,economy,C$460,6340,YYZ,ATL,2025-04-12T07:45:00,2025-04-12T10:08:00,1,Westjet,Delta Air Lines,False,0.48518,2.38
18467-2504120745--31679-1-10968-2504121243,economy,C$460,6482,ATL,DFW,2025-04-12T11:22:00,2025-04-12T12:43:00,1,Westjet,Delta Air Lines,False,0.48518,2.35
18467-2504120700--32695-1-10968-2504121217,economy,C$420,5141,YYZ,ORD,2025-04-12T07:00:00,2025-04-12T08:03:00,1,Air Canada,Republic Airline United Express,False,0.537902,2.05
18467-2504120700--32695-1-10968-2504121217,economy,C$420,5186,ORD,DFW,2025-04-12T09:30:00,2025-04-12T12:17:00,1,Air Canada,United Airlines,False,0.537902,2.78
18467-2504120800--32695-1-10968-2504121322,economy,C$420,8901,YYZ,ORD,2025-04-12T08:00:00,2025-04-12T08:55:00,1,Air Canada,Jazz Aviation,False,0.537671,1.92
18467-2504120800--32695-1-10968-2504121322,economy,C$420,3658,ORD,DFW,2025-04-12T10:35:00,2025-04-12T13:22:00,1,Air Canada,United Airlines,False,0.537671,2.78
18467-2504121220--32385-1-10968-2504121646,premium_economy,C$581,2835,YYZ,ATL,2025-04-12T12:20:00,2025-04-12T14:37:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.28
18467-2504121220--32385-1-10968-2504121646,premium_economy,C$581,374,ATL,DFW,2025-04-12T15:25:00,2025-04-12T16:46:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.35
18467-2504120615--32385-1-10910-2504121105,premium_economy,C$608,2662,YYZ,ATL,2025-04-12T06:15:00,2025-04-12T08:46:00,1,Delta Air Lines,Delta Air Lines,False,0.412945,2.52
18467-2504121220--32385-1-10910-2504121751,premium_economy,C$581,2835,YYZ,ATL,2025-04-12T12:20:00,2025-04-12T14:37:00,1,Delta Air Lines,Delta Air Lines,False,0.41761,2.28
18467-2504121940--32695-0-10968-2504122214,business,C$598,1033,YYZ,DFW,2025-04-12T19:40:00,2025-04-12T22:14:00,0,Air Canada,Air Canada,False,0.581992,3.57
18467-2504121400--32695-0-10968-2504121634,business,"C$1,088",1031,YYZ,DFW,2025-04-12T14:00:00,2025-04-12T16:34:00,0,Air Canada,Air Canada,False,0.414317,3.57
18467-2504121720--32573-0-10968-2504122000,business,C$527,1111,YYZ,DFW,2025-04-12T17:20:00,2025-04-12T20:00:00,0,American Airlines,American Airlines,False,0.999,3.67
18467-2504120645--32573-0-10968-2504120929,business,C$732,1169,YYZ,DFW,2025-04-12T06:45:00,2025-04-12T09:29:00,0,American Airlines,American Airlines,False,0.485905,3.73
18467-2504121329--32573-0-10968-2504121614,business,C$649,3993,YYZ,DFW,2025-04-12T13:29:00,2025-04-12T16:14:00,0,American Airlines,Envoy Air,False,0.767833,3.75
18467-2504120700--32695-1-10968-2504121217,business,C$853,5141,YYZ,ORD,2025-04-12T07:00:00,2025-04-12T08:03:00,1,Air Canada,Republic Airline United Express,False,0.383958,2.05
18467-2504120700--32695-1-10968-2504121217,business,C$853,5186,ORD,DFW,2025-04-12T09:30:00,2025-04-12T12:17:00,1,Air Canada,United Airlines,False,0.383958,2.78
18467-2504120800--32695-1-10968-2504121322,business,C$620,8901,YYZ,ORD,2025-04-12T08:00:00,2025-04-12T08:55:00,1,Air Canada,Jazz Aviation,False,0.456417,1.92
18467-2504120800--32695-1-10968-2504121322,business,C$620,3658,ORD,DFW,2025-04-12T10:35:00,2025-04-12T13:22:00,1,Air Canada,United Airlines,False,0.456417,2.78
18467-2504121700--32695-1-10968-2504122245,business,C$606,894,YYZ,YUL,2025-04-12T17:00:00,2025-04-12T18:21:00,1,Air Canada,Air Canada,False,0.382247,1.35
18467-2504121700--32695-1-10968-2504122245,business,C$606,8813,YUL,DFW,2025-04-12T19:30:00,2025-04-12T22:45:00,1,Air Canada,Jazz Aviation,False,0.382247,4.25
18467-2504121730--32695-1-10968-2504122321,business,C$853,4990,YYZ,ORD,2025-04-12T17:30:00,2025-04-12T18:30:00,1,Air Canada,United Airlines,False,0.32528,2.0
18467-2504121730--32695-1-10968-2504122321,business,C$853,5521,ORD,DFW,2025-04-12T20:30:00,2025-04-12T23:21:00,1,Air Canada,United Airlines,False,0.32528,2.85
18467-2504121618--32695-1-10968-2504122344,business,C$620,4888,YYZ,DEN,2025-04-12T16:18:00,2025-04-12T18:12:00,1,Air Canada,United Airlines,False,0.387084,3.9
18467-2504121618--32695-1-10968-2504122344,business,C$620,5634,DEN,DFW,2025-04-12T20:44:00,2025-04-12T23:44:00,1,Air Canada,United Airlines,False,0.387084,2.0
18467-2504121940--31722-0-10968-2504122214,first,C$596,8019,YYZ,DFW,2025-04-12T19:40:00,2025-04-12T22:14:00,0,United Airlines,Air Canada,False,0.999,3.57
18467-2504121400--31722-0-10968-2504121634,first,"C$1,049",8130,YYZ,DFW,2025-04-12T14:00:00,2025-04-12T16:34:00,0,United Airlines,Air Canada,False,0.624504,3.57
18467-2504121514--32573-1-10968-2504121916,first,C$670,3608,YYZ,ORD,2025-04-12T15:14:00,2025-04-12T16:09:00,1,American Airlines,Envoy Air,False,0.465836,1.92
18467-2504121514--32573-1-10968-2504121916,first,C$670,2499,ORD,DFW,2025-04-12T16:45:00,2025-04-12T19:16:00,1,American Airlines,American Airlines,False,0.465836,2.52
18467-2504120630--32573-1-10968-2504121056,first,C$809,3524,YYZ,ORD,2025-04-12T06:30:00,2025-04-12T07:25:00,1,American Airlines,Envoy Air,False,0.447115,1.92
18467-2504120630--32573-1-10968-2504121056,first,C$809,481,ORD,DFW,2025-04-12T08:15:00,2025-04-12T10:56:00,1,American Airlines,American Airlines,False,0.447115,2.68
18467-2504120800--31722-1-10968-2504121322,first,C$618,8533,YYZ,ORD,2025-04-12T08:00:00,2025-04-12T08:55:00,1,United Airlines,Jazz Aviation,False,0.493335,1.92
18467-2504120800--31722-1-10968-2504121322,first,C$618,307,ORD,DFW,2025-04-12T10:35:00,2025-04-12T13:22:00,1,United Airlines,United Airlines,False,0.493335,2.78
"18390-2504130700--31954,-31825-2-10968-2504131642",economy,C$471,2205,YTZ,YOW,2025-04-13T07:00:00,2025-04-13T07:59:00,2,Porter Airlines, Porter Airlines Inc,True,0.436412,0.98
"18390-2504130700--31954,-31825-3-10968-2504140122",economy,C$439,2205,YTZ,YOW,2025-04-13T07:00:00,2025-04-13T07:59:00,3,Porter Airlines, Porter Airlines Inc,True,0.375132,0.98
18467-2504130615--32385-1-10910-2504131126,premium_economy,C$645,2662,YYZ,ATL,2025-04-13T06:15:00,2025-04-13T08:44:00,1,Delta Air Lines,Delta Air Lines,False,0.401887,2.48
18467-2504131220--32385-1-10910-2504131751,premium_economy,C$808,2835,YYZ,ATL,2025-04-13T12:20:00,2025-04-13T14:37:00,1,Delta Air Lines,Delta Air Lines,False,0.400745,2.28
18467-2504131720--32573-0-10968-2504132000,business,C$788,1111,YYZ,DFW,2025-04-13T17:20:00,2025-04-13T20:00:00,0,American Airlines,American Airlines,False,0.672197,3.67
18467-2504130645--32573-0-10968-2504130929,business,C$649,1169,YYZ,DFW,2025-04-13T06:45:00,2025-04-13T09:29:00,0,American Airlines,American Airlines,False,0.875701,3.73
18467-2504131329--32573-0-10968-2504131614,business,C$788,3993,YYZ,DFW,2025-04-13T13:29:00,2025-04-13T16:14:00,0,American Airlines,Envoy Air,False,0.999,3.75
18467-2504131940--31722-0-10968-2504132214,first,C$596,8019,YYZ,DFW,2025-04-13T19:40:00,2025-04-13T22:14:00,0,United Airlines,Air Canada,False,0.999,3.57
18467-2504131400--31722-0-10968-2504131634,first,C$827,8130,YYZ,DFW,2025-04-13T14:00:00,2025-04-13T16:34:00,0,United Airlines,Air Canada,False,0.72554,3.57
18467-2504130630--32573-1-10968-2504131056,first,C$809,3524,YYZ,ORD,2025-04-13T06:30:00,2025-04-13T07:25:00,1,American Airlines,Envoy Air,False,0.36123,1.92
18467-2504130630--32573-1-10968-2504131056,first,C$809,481,ORD,DFW,2025-04-13T08:15:00,2025-04-13T10:56:00,1,American Airlines,American Airlines,False,0.36123,2.68
18467-2504131100--31722-1-10968-2504131602,first,C$849,5578,YYZ,ORD,2025-04-13T11:00:00,2025-04-13T12:03:00,1,United Airlines,SkyWest Airlines,False,0.34742,2.05
18467-2504131100--31722-1-10968-2504131602,first,C$849,2290,ORD,DFW,2025-04-13T13:15:00,2025-04-13T16:02:00,1,United Airlines,United Airlines,False,0.34742,2.78
"18390-2504140700--31954,-31825-2-10968-2504141642",economy,C$329,2205,YTZ,YOW,2025-04-14T07:00:00,2025-04-14T07:59:00,2,Porter Airlines, Porter Airlines Inc,True,0.566063,0.98
"18390-2504141305--31954,-31825-3-10968-2504150952",economy,C$296,2259,YTZ,YOW,2025-04-14T13:05:00,2025-04-14T14:04:00,3,Porter Airlines, Porter Airlines Inc,True,0.370025,0.98
